1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.085158	0.000000	7.097707	0.017276	404.6
1	-0.123006	0.000000	7.097707	0.026855	10.1
2	-0.091680	0.000000	7.097707	0.012334	3.1
3	-0.071310	0.999982	6.775089	0.014535	2.3
4	-0.083712	1.988935	6.483634	0.025911	2.0
5	-0.107670	1.043424	6.761737	0.030646	4.8
6	-0.111949	0.097913	7.064767	0.020745	3.5
7	-0.089313	1.096414	6.745522	0.023051	3.0
8	-0.099784	0.150903	7.047068	0.008802	2.1
9	-0.128947	1.150132	6.729163	0.013649	3.6
10	-0.095438	0.682677	6.874236	0.024870	6.4
11	-0.132031	1.682501	6.571226	0.016977	2.5
12	-0.093456	2.669555	6.297197	0.008212	2.1
13	-0.119790	3.660640	6.044119	0.011729	3.2
14	-0.105465	2.760628	6.273060	0.005973	7.5
15	-0.100446	3.601799	6.058575	0.023711	2.2
16	-0.105543	3.827137	6.003586	0.011703	2.8
17	-0.095305	2.928332	6.229094	0.014222	3.0
18	-0.105267	2.031876	6.471546	0.009881	6.4
19	-0.091051	2.682651	6.293714	0.014064	2.8
20	-0.094552	3.679722	6.039446	0.026759	3.5
21	-0.104706	4.679722	5.804262	0.022274	2.5
22	-0.116655	3.819875	6.005342	0.028906	7.0
23	-0.106086	4.780449	5.781584	0.014110	3.2
24	-0.096579	4.068081	5.945882	0.016846	2.0
25	-0.115500	5.068081	5.717791	0.014429	4.0
26	-0.106496	6.063255	5.507536	0.014117	7.1
27	-0.104290	5.119087	5.706625	0.023691	2.4
28	-0.102776	4.283510	5.895220	0.009024	4.7
29	-0.113520	3.389020	6.111432	0.017599	5.4
30	-0.074114	2.470314	6.350654	0.026904	4.3
31	-0.104681	3.470314	6.091129	0.012075	2.3
32	-0.091733	2.524802	6.335945	0.018031	2.9
33	-0.107290	1.579320	6.601255	0.017719	3.8
34	-0.106230	2.579311	6.321298	0.009437	3.8
35	-0.084827	3.572464	6.065808	0.020093	3.2
36	-0.106089	4.517503	5.841161	0.023564	3.4
37	-0.121406	3.572001	6.065922	0.015400	4.8
38	-0.079374	4.571700	5.828781	0.033661	2.9
39	-0.092675	3.626188	6.052575	0.035174	3.5
40	-0.090796	4.626188	5.816388	0.010756	5.1
41	-0.095339	5.626188	5.597941	0.015446	6.3
42	-0.084168	4.681217	5.803924	0.018061	3.6
43	-0.089902	5.620117	5.599218	0.015162	2.4
44	-0.097904	6.620074	5.396504	0.013594	4.8
45	-0.100671	7.620074	5.207947	0.013586	4.0
46	-0.081350	6.674635	5.385865	0.008700	4.2
47	-0.123434	5.734818	5.575196	0.022997	3.0
48	-0.095605	6.722812	5.376505	0.018214	4.0
49	-0.099662	5.894459	5.542102	0.013498	4.4
50	-0.089123	6.894399	5.343433	0.011717	2.9
51	-0.098382	5.948889	5.530909	0.014416	2.8
52	-0.110993	5.023640	5.727556	0.006454	3.0
53	-0.105583	4.395838	5.869145	0.009769	5.2
54	-0.107703	4.628816	5.815791	0.014231	2.7
55	-0.104131	4.307732	5.889577	0.012716	3.4
56	-0.094381	3.362477	6.118091	0.018026	4.2
57	-0.099436	4.360950	5.877218	0.024912	4.0
58	-0.085117	5.360910	5.654275	0.009003	3.6
59	-0.093594	6.098178	5.500438	0.021979	3.6
60	-0.103440	5.152673	5.699297	0.012131	4.3
61	-0.100438	4.207192	5.913068	0.023680	3.4
62	-0.095798	3.261802	6.143478	0.020902	5.4
63	-0.101642	2.316291	6.392605	0.012402	2.3
64	-0.127494	3.316291	6.129711	0.015085	3.5
65	-0.093344	4.283209	5.895290	0.023626	4.5
66	-0.077877	5.283209	5.670991	0.008904	3.5
67	-0.125938	6.283208	5.463135	0.024102	2.4
68	-0.125425	5.417413	5.642182	0.027454	4.5
69	-0.093173	6.417413	5.436393	0.026143	6.0
70	-0.092131	7.417413	5.245088	0.013035	3.9
71	-0.100903	6.471904	5.425610	0.009150	2.3
72	-0.102471	5.526780	5.618919	0.010082	4.3
73	-0.089086	6.525757	5.414995	0.012111	4.6
74	-0.124411	5.586460	5.606306	0.021284	2.3
75	-0.102759	4.640952	5.813039	0.017639	2.1
76	-0.100848	4.654725	5.809918	0.023640	4.1
77	-0.076756	3.709214	6.032237	0.016065	4.5
78	-0.106391	4.709214	5.797604	0.025776	3.7
79	-0.098924	3.763726	6.018959	0.019055	2.3
80	-0.099251	4.763726	5.785337	0.007419	10.8
81	-0.094108	5.733738	5.575421	0.023259	6.0
82	-0.104941	4.788521	5.779775	0.016802	6.1
83	-0.097960	5.788521	5.564019	0.009556	7.4
84	-0.089160	4.843103	5.767568	0.022399	5.7
85	-0.094968	5.842073	5.552918	0.024030	4.3
86	-0.085255	4.896562	5.755661	0.013426	3.7
87	-0.098417	3.951052	5.973770	0.005418	2.6
88	-0.121601	4.441637	5.858579	0.020775	2.0
89	-0.088949	3.535062	6.075055	0.019070	5.2
90	-0.096007	2.595061	6.317078	0.008740	7.2
91	-0.106649	3.554783	6.070175	0.018097	2.6
92	-0.088213	2.653577	6.301450	0.015135	3.2
93	-0.092458	3.653574	6.045851	0.017257	6.4
94	-0.107575	4.653574	5.810178	0.014051	4.2
95	-0.103428	3.708111	6.032507	0.034373	3.4
96	-0.099215	4.708111	5.797853	0.021834	8.9
97	-0.100254	5.708111	5.580771	0.011034	2.7
98	-0.088768	6.707797	5.379419	0.010529	4.5
99	-0.101353	6.418747	5.436129	0.007029	4.5
100	-0.090203	6.008478	5.518706	0.014828	3.1
101	-0.111710	5.063947	5.718698	0.016629	2.8
102	-0.101397	6.037918	5.512697	0.010989	2.3
103	-0.119860	7.004793	5.322369	0.011912	2.8
104	-0.112060	7.985942	5.142211	0.014684	3.2
105	-0.098817	7.054721	5.312897	0.014307	3.8
106	-0.098256	6.110089	5.498021	0.020953	3.5
107	-0.087293	5.164585	5.696702	0.007757	2.8
108	-0.102940	6.164446	5.487019	0.016051	2.6
109	-0.110284	5.292975	5.668885	0.014750	2.5
110	-0.101032	6.292975	5.461180	0.016703	2.7
111	-0.111446	5.347465	5.657161	0.020047	3.1
112	-0.110598	4.401953	5.867732	0.012926	2.4
113	-0.106064	5.401953	5.645485	0.014240	3.2
114	-0.107370	4.456443	5.855172	0.009131	5.8
115	-0.108773	5.291276	5.669251	0.026346	5.3
116	-0.099609	6.053377	5.509547	0.013078	4.1
117	-0.104498	7.053377	5.313152	0.011418	8.0
118	-0.094383	6.162927	5.487326	0.025726	6.9
119	-0.098383	6.493481	5.421352	0.007923	4.0
120	-0.094435	5.547972	5.614434	0.013093	4.8
121	-0.116075	4.751633	5.788054	0.032209	3.3
122	-0.085091	5.743533	5.573379	0.014210	2.5
123	-0.095370	6.743533	5.372490	0.018974	4.0
124	-0.118380	6.084870	5.503140	0.015081	4.3
125	-0.082616	7.084870	5.307194	0.014233	3.7
126	-0.109101	6.189621	5.481939	0.027242	3.6
127	-0.111686	7.189573	5.287481	0.014637	4.4
128	-0.097690	6.244062	5.470985	0.008936	4.2
129	-0.106965	5.363991	5.653615	0.015997	3.7
130	-0.101309	5.916808	5.537501	0.013572	3.6
131	-0.129828	6.916787	5.339148	0.025067	4.1
132	-0.104305	5.973020	5.525961	0.009139	3.9
133	-0.080058	5.028752	5.726431	0.022473	4.4
134	-0.107610	6.027019	5.514920	0.012179	3.0
135	-0.100289	5.081567	5.714835	0.004237	3.8
136	-0.097835	5.317023	5.663705	0.016840	3.5
137	-0.101674	4.410257	5.865814	0.021624	5.1
138	-0.090252	4.942083	5.745562	0.016371	2.6
139	-0.094060	3.996572	5.962891	0.019807	4.3
140	-0.092124	3.051061	6.197308	0.005904	5.2
141	-0.086484	4.048190	5.950603	0.008794	2.4
142	-0.109438	4.939570	5.746119	0.018900	4.3
143	-0.101807	4.622359	5.817257	0.010779	4.4
