1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.072686	0.000000	4.354214	0.008526	702.9
1	-0.070737	0.000000	4.354214	0.021331	5.1
2	-0.065794	0.602736	4.232728	0.032452	6.2
3	-0.065591	1.602736	4.045462	0.015221	6.5
4	-0.065505	0.644030	4.224652	0.011548	5.9
5	-0.067349	0.849932	4.184841	0.018633	4.1
6	-0.075259	1.849931	4.001697	0.018918	9.8
7	-0.059716	2.849929	3.833911	0.013587	5.8
8	-0.073693	1.891031	3.994512	0.007058	6.7
9	-0.049006	2.393921	3.908644	0.019321	4.9
10	-0.060494	3.262318	3.768745	0.014304	5.0
11	-0.062173	4.253684	3.620798	0.011462	12.5
12	-0.068982	3.541402	3.725887	0.024919	6.5
13	-0.068388	2.582504	3.877387	0.005281	12.3
14	-0.067071	3.577448	3.720423	0.025641	6.3
15	-0.064845	2.618575	3.871466	0.013944	6.8
16	-0.064109	1.659676	4.035296	0.018928	7.4
17	-0.082799	0.700781	4.213604	0.010836	7.6
18	-0.064637	0.000000	4.354214	0.015653	6.7
19	-0.058159	0.646961	4.224080	0.022339	10.0
20	-0.082621	1.646961	4.037562	0.012280	5.7
21	-0.062053	0.690082	4.215682	0.016234	5.3
22	-0.065469	0.000000	4.354214	0.025574	9.5
23	-0.074345	0.999649	4.156362	0.010626	9.4
24	-0.059969	0.040750	4.345781	0.010138	7.4
25	-0.064313	0.616584	4.230016	0.010477	14.9
26	-0.060794	0.000000	4.354214	0.022035	11.0
27	-0.048842	0.000000	4.354214	0.010734	6.3
28	-0.069835	0.000000	4.354214	0.006868	14.2
29	-0.061863	0.354258	4.281980	0.011260	16.1
30	-0.061163	0.000000	4.354214	0.019047	16.4
31	-0.061697	0.000000	4.354214	0.007932	12.9
32	-0.066380	0.999790	4.156335	0.013773	8.0
33	-0.063707	1.998279	3.975884	0.007758	16.0
34	-0.058654	2.996391	3.810511	0.015515	9.5
35	-0.065362	3.610904	3.715365	0.017513	12.4
36	-0.081451	4.610874	3.570300	0.009400	10.2
37	-0.056504	5.608293	3.436466	0.010259	11.8
38	-0.075139	6.603129	3.312614	0.011711	11.7
39	-0.083196	7.554391	3.202257	0.010677	12.6
40	-0.069569	8.364849	3.113876	0.020184	7.5
41	-0.067754	9.243830	3.023377	0.018512	15.0
42	-0.065529	8.284932	3.122374	0.011314	9.9
43	-0.059901	7.364795	3.223662	0.009129	7.0
44	-0.064460	6.991296	3.266676	0.013286	9.4
45	-0.046851	6.136142	3.369620	0.006994	9.8
46	-0.067587	7.093466	3.254796	0.015866	8.6
47	-0.069091	7.695779	3.186479	0.009243	12.6
48	-0.054913	6.869793	3.280918	0.015579	7.5
49	-0.066659	7.586907	3.198615	0.013792	8.9
50	-0.068895	8.586889	3.090507	0.015627	15.0
51	-0.080446	7.627991	3.194024	0.018515	6.8
52	-0.066215	8.627991	3.086220	0.014321	13.9
53	-0.067894	9.627991	2.985455	0.015359	16.5
54	-0.041459	10.627951	2.891066	0.010714	10.5
55	-0.064750	9.669351	2.981429	0.011427	6.2
56	-0.062005	10.665425	2.887645	0.017367	16.4
57	-0.074871	10.221885	2.928667	0.008011	9.2
58	-0.060362	11.221875	2.837777	0.024411	6.9
59	-0.065407	12.221875	2.752358	0.009512	15.8
60	-0.049789	11.263236	2.834139	0.012364	9.4
61	-0.055033	10.463944	2.906136	0.019943	8.3
62	-0.064209	9.508843	2.997115	0.016777	14.2
63	-0.065018	10.508843	2.901995	0.011501	10.7
64	-0.059877	9.554568	2.992629	0.016314	7.3
65	-0.057562	9.488155	2.999148	0.017189	8.2
66	-0.053684	10.488155	2.903901	0.012153	7.3
67	-0.065892	9.748859	2.973720	0.011156	7.8
68	-0.075084	10.739793	2.880879	0.004991	5.1
69	-0.059597	10.253111	2.925741	0.006064	4.9
70	-0.072016	10.606761	2.893004	0.020399	7.3
71	-0.071128	11.604228	2.804498	0.009743	4.4
72	-0.059384	10.649566	2.889092	0.010255	7.8
73	-0.064627	11.647936	2.800744	0.018682	6.1
74	-0.077851	12.647591	2.717535	0.016514	8.8
75	-0.074884	13.647262	2.639126	0.024402	7.1
76	-0.076054	12.688364	2.714246	0.012143	7.6
77	-0.061876	13.688119	2.636018	0.018498	5.1
78	-0.066240	12.730669	2.710842	0.021771	6.3
79	-0.069579	11.893542	2.779831	0.013417	9.7
80	-0.060551	11.525745	2.811265	0.018926	5.0
81	-0.075611	10.566866	2.896661	0.008659	7.2
82	-0.058849	11.565221	2.807857	0.013511	10.7
83	-0.065708	10.606656	2.893014	0.012396	8.8
84	-0.064262	9.647792	2.983527	0.015617	11.7
