1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.121434	0.000000	5.623235	0.015676	702.3
1	-0.133372	0.000000	5.623235	0.019707	14.9
2	-0.104585	0.000000	5.623235	0.015423	11.5
3	-0.129863	0.999833	5.367674	0.023323	10.3
4	-0.120053	1.999739	5.134316	0.012905	7.1
5	-0.149393	1.120641	5.338359	0.018215	8.9
6	-0.132684	0.243491	5.558781	0.028089	9.6
7	-0.125779	0.000000	5.623235	0.016469	10.6
8	-0.138362	0.999999	5.367633	0.018574	9.5
9	-0.136510	1.975184	5.139803	0.007621	13.8
10	-0.121235	1.082557	5.347566	0.024088	24.5
11	-0.133295	1.495516	5.249398	0.023980	10.5
12	-0.136717	2.495478	5.025985	0.013279	4.4
13	-0.131028	3.495466	4.820807	0.032942	19.4
14	-0.115238	2.601363	5.003437	0.012378	14.4
15	-0.139188	3.601361	4.800057	0.022902	8.9
16	-0.170275	2.839163	4.953527	0.014451	7.7
17	-0.126324	3.839152	4.754105	0.015117	13.5
18	-0.116055	4.837047	4.570488	0.018613	12.2
19	-0.129793	5.837044	4.400184	0.022898	4.4
20	-0.149528	6.837044	4.242114	0.025684	5.3
21	-0.131266	7.837044	4.095008	0.027813	11.4
22	-0.134974	8.837044	3.957762	0.016759	3.4
23	-0.133440	9.836764	3.829453	0.029637	9.5
24	-0.125223	9.066916	3.927504	0.021715	4.0
25	-0.137501	10.066699	3.801110	0.021380	7.6
26	-0.140818	10.996299	3.690675	0.020427	5.1
27	-0.136484	10.102177	3.796774	0.016732	4.0
28	-0.117528	9.208187	3.909136	0.021125	9.8
29	-0.121105	8.314066	4.028371	0.017691	4.0
30	-0.140764	8.241183	4.038411	0.021670	7.0
31	-0.141921	7.347078	4.165788	0.011430	6.4
32	-0.128133	7.147408	4.195339	0.018310	4.8
33	-0.126381	8.143600	4.051933	0.015134	10.9
34	-0.146716	7.253921	4.179523	0.015172	5.1
35	-0.120993	7.090627	4.203820	0.028644	14.7
36	-0.140119	8.089325	4.059494	0.025080	5.7
37	-0.144802	7.195203	4.188228	0.009043	7.1
38	-0.116831	7.819563	4.097492	0.012646	3.7
39	-0.134766	6.928803	4.228177	0.017418	3.7
40	-0.157488	7.863793	4.091213	0.019263	4.9
41	-0.152129	8.537376	3.997915	0.020116	3.7
42	-0.103968	8.357650	4.022390	0.011266	3.8
43	-0.152578	9.296785	3.897705	0.024557	3.9
44	-0.121207	10.295605	3.773307	0.012130	3.7
45	-0.118713	10.408587	3.759734	0.018480	7.0
46	-0.144710	11.355603	3.649690	0.031315	8.6
47	-0.126158	11.973380	3.581311	0.021178	10.8
48	-0.114510	11.079578	3.681093	0.009628	11.0
49	-0.127027	11.906318	3.588610	0.012807	8.2
50	-0.120351	11.795820	3.600700	0.013621	8.1
51	-0.141132	10.903807	3.701374	0.018174	12.4
52	-0.129734	10.009799	3.808084	0.027187	11.9
53	-0.146118	9.115677	3.921145	0.016652	7.4
54	-0.133292	8.221556	4.041124	0.023497	4.9
55	-0.138837	7.327439	4.168676	0.014477	8.7
56	-0.133021	6.433319	4.304544	0.014608	5.2
57	-0.109202	5.557234	4.446545	0.010651	7.4
58	-0.123813	6.550522	4.286232	0.014244	4.5
59	-0.131222	7.348194	4.165624	0.013666	5.2
60	-0.148496	6.806822	4.246725	0.032962	8.1
61	-0.127197	7.806217	4.099390	0.015936	4.5
62	-0.117715	8.803798	3.962177	0.021554	5.0
63	-0.157025	7.910422	4.084614	0.025235	8.2
64	-0.136097	7.019701	4.214461	0.007526	6.0
65	-0.108442	8.015455	4.069829	0.008366	8.2
66	-0.126130	7.848023	4.093450	0.025769	4.2
67	-0.143917	7.146027	4.195545	0.013781	5.0
68	-0.123958	6.493412	4.295135	0.017435	8.7
69	-0.136058	5.599323	4.439509	0.015191	5.0
70	-0.137239	4.764147	4.583421	0.022249	8.2
71	-0.151553	3.905412	4.741456	0.011762	4.4
72	-0.120222	3.011291	4.918016	0.024572	5.2
73	-0.150590	2.117743	5.108108	0.021554	8.9
74	-0.129222	1.223621	5.313622	0.017304	5.4
75	-0.148889	2.223462	5.084854	0.020469	6.0
76	-0.127601	1.329462	5.288436	0.017357	5.3
77	-0.120103	0.559228	5.477373	0.015062	4.9
78	-0.141049	0.000000	5.623235	0.022466	8.0
79	-0.133004	0.000000	5.623235	0.029436	4.5
80	-0.142064	1.000000	5.367633	0.013562	5.1
81	-0.131627	1.995754	5.135206	0.019302	7.3
82	-0.141137	1.441033	5.262143	0.018926	4.6
83	-0.110995	1.303474	5.294598	0.020138	5.5
84	-0.105483	0.409362	5.515714	0.009975	6.1
85	-0.146152	0.000000	5.623235	0.016894	4.8
86	-0.140494	0.418587	5.513339	0.020678	5.7
87	-0.114594	0.640461	5.456812	0.018183	5.5
88	-0.108519	1.640238	5.215843	0.015226	6.4
89	-0.154949	2.230885	5.083230	0.020424	5.9
90	-0.157841	3.230884	4.873447	0.012569	4.7
91	-0.143663	4.230417	4.680380	0.017050	5.3
92	-0.109725	3.351774	4.849253	0.021471	6.3
93	-0.144277	4.351763	4.657977	0.007118	4.9
94	-0.136178	3.477469	4.824352	0.017416	5.5
95	-0.151783	4.359965	4.656470	0.020073	6.4
96	-0.122457	5.359965	4.479821	0.024573	5.0
97	-0.142499	5.731888	4.417493	0.004806	9.0
98	-0.155280	6.098887	4.357667	0.031498	3.4
99	-0.137876	6.011046	4.371838	0.027066	4.2
100	-0.149968	7.011046	4.215763	0.013809	8.6
101	-0.117926	6.152162	4.349117	0.024484	3.8
102	-0.113525	7.152161	4.194631	0.016898	4.4
103	-0.149906	8.152161	4.050743	0.016983	8.2
104	-0.124305	8.870539	3.953324	0.018653	4.4
105	-0.114567	9.870535	3.825263	0.012413	5.1
106	-0.129412	10.870412	3.705253	0.022617	6.4
107	-0.149710	9.976291	3.812204	0.012149	5.4
108	-0.147172	10.976291	3.692984	0.016879	6.8
109	-0.129804	10.091569	3.798069	0.021935	4.0
110	-0.134027	11.091557	3.679719	0.019068	5.3
111	-0.129990	10.198732	3.785023	0.017064	5.0
112	-0.135507	11.198695	3.667475	0.016113	4.6
113	-0.137810	12.024261	3.575793	0.012910	6.0
114	-0.149997	11.134709	3.674778	0.013378	6.9
115	-0.147232	12.107648	3.566787	0.012594	7.7
116	-0.155682	12.527513	3.522120	0.020397	8.0
117	-0.140139	11.634260	3.618526	0.019865	6.5
118	-0.134567	12.630574	3.511327	0.021273	5.5
119	-0.143318	13.400550	3.432734	0.026924	5.9
120	-0.131099	14.400550	3.335765	0.020644	5.8
121	-0.129062	13.515559	3.421295	0.007668	5.7
122	-0.154336	13.146255	3.458298	0.010378	6.0
123	-0.116696	14.040309	3.370059	0.014959	6.3
124	-0.106983	15.023697	3.278062	0.020462	5.8
125	-0.125279	14.131589	3.361303	0.018236	7.4
126	-0.127607	15.049578	3.275709	0.019168	5.3
127	-0.120506	16.049510	3.187301	0.011093	5.4
128	-0.130205	17.018254	3.106085	0.014127	6.7
129	-0.125309	16.362931	3.160564	0.018386	5.2
130	-0.131160	15.556159	3.230315	0.019130	5.0
131	-0.147433	14.662048	3.311305	0.021261	9.7
132	-0.135483	13.768754	3.396381	0.025063	5.2
133	-0.134628	12.925791	3.480771	0.011267	9.2
134	-0.152718	12.138826	3.563431	0.010814	5.1
135	-0.136274	13.051157	3.467956	0.011044	4.7
136	-0.136263	14.034731	3.370596	0.012174	7.3
137	-0.136338	13.187397	3.454136	0.019708	5.2
138	-0.148519	14.187391	3.355973	0.016892	5.3
139	-0.125929	13.297253	3.443072	0.015423	6.8
140	-0.143914	14.297220	3.345530	0.004950	6.0
141	-0.160405	14.880704	3.291126	0.006291	9.4
142	-0.115098	14.685233	3.309154	0.020628	4.6
143	-0.141121	15.679159	3.219483	0.020864	4.0
144	-0.134305	16.679159	3.134038	0.015159	8.4
145	-0.137093	15.785048	3.210215	0.011799	5.9
146	-0.148440	15.068273	3.274011	0.015491	8.4
147	-0.123293	16.046879	3.187527	0.015976	5.1
148	-0.123846	17.046846	3.103751	0.012890	5.8
149	-0.139576	18.046754	3.024270	0.010208	6.6
150	-0.126874	17.173749	3.093433	0.015613	4.6
151	-0.129538	16.281451	3.167471	0.012169	5.2
152	-0.128697	15.388494	3.245200	0.014479	5.2
153	-0.120404	14.519367	3.324607	0.019570	4.8
154	-0.157742	15.519367	3.233570	0.022063	6.1
155	-0.127825	16.519209	3.147399	0.023066	5.0
156	-0.123944	15.627118	3.224057	0.017457	5.9
157	-0.114843	16.627117	3.138373	0.016071	6.6
158	-0.136615	15.733041	3.214760	0.014741	5.3
159	-0.149555	14.879330	3.291252	0.005706	4.8
160	-0.126609	14.122422	3.362181	0.014142	6.3
161	-0.128753	14.604239	3.316682	0.012369	5.6
