1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.064131	0.000000	3.572794	0.014594	1094.4
1	-0.058115	0.000000	3.572794	0.011898	17.4
2	-0.070008	0.000000	3.572794	0.018138	12.9
3	-0.058935	0.000000	3.572794	0.015602	4.0
4	-0.057032	0.000000	3.572794	0.011838	17.7
5	-0.066842	0.903796	3.425373	0.016749	13.5
6	-0.061599	0.118784	3.552698	0.019863	11.4
7	-0.059510	1.118783	3.392079	0.014225	6.7
8	-0.063280	2.117071	3.245596	0.017024	10.6
9	-0.064817	1.144497	3.388140	0.012234	4.2
10	-0.074171	0.593058	3.474666	0.017326	13.7
11	-0.071777	0.046195	3.564952	0.025076	13.0
12	-0.062909	0.000000	3.572794	0.008226	4.6
13	-0.068334	0.000000	3.572794	0.015041	13.5
14	-0.057269	0.972921	3.414597	0.014902	14.3
15	-0.070797	1.972871	3.265968	0.015877	4.7
16	-0.069901	2.270080	3.224255	0.016153	15.1
17	-0.066926	1.549245	3.327325	0.027038	15.4
18	-0.060496	2.546375	3.186421	0.010019	14.3
19	-0.078458	1.573801	3.323705	0.020762	15.1
20	-0.053889	0.610655	3.471837	0.017987	6.0
21	-0.062862	1.610655	3.318288	0.014882	12.3
22	-0.056038	0.638364	3.467391	0.016689	12.0
23	-0.065636	0.000000	3.572794	0.017896	9.3
24	-0.074801	1.000000	3.410394	0.019754	9.5
25	-0.064019	0.027425	3.568134	0.032384	8.8
26	-0.060919	0.000000	3.572794	0.010277	7.9
27	-0.062692	1.000000	3.410394	0.013910	13.9
28	-0.067408	1.034246	3.405093	0.013052	7.5
29	-0.063250	2.034225	3.257269	0.013758	17.1
30	-0.067047	1.061856	3.400832	0.017536	4.0
31	-0.060175	0.089282	3.557668	0.020075	16.5
32	-0.053322	1.087749	3.396845	0.008445	13.1
33	-0.070629	0.115221	3.553298	0.017428	7.1
34	-0.056670	1.114923	3.392671	0.010071	15.7
35	-0.056610	0.145423	3.548222	0.020124	11.2
36	-0.055231	1.136165	3.389416	0.014367	16.8
37	-0.057489	0.163590	3.545177	0.011448	12.4
38	-0.072828	1.158655	3.385976	0.009780	5.6
39	-0.063396	1.014800	3.408101	0.011142	17.4
40	-0.050424	1.725008	3.301590	0.015354	11.1
41	-0.068763	2.724880	3.162447	0.012580	18.4
42	-0.072163	3.315895	3.085581	0.016837	16.1
43	-0.062125	2.343407	3.214127	0.015440	17.9
44	-0.066289	3.343404	3.082094	0.016271	13.6
45	-0.064178	4.343404	2.960481	0.011156	15.3
46	-0.064429	3.370830	3.078626	0.022154	12.9
47	-0.065537	2.551537	3.185723	0.018325	3.6
48	-0.064793	1.578961	3.322946	0.016626	15.8
49	-0.061053	0.612867	3.471481	0.020540	13.4
50	-0.059778	1.612867	3.317963	0.010649	5.7
51	-0.050393	2.612741	3.177465	0.013649	12.8
52	-0.057713	3.591154	3.051043	0.020698	12.0
53	-0.060532	4.591059	2.931831	0.017763	5.2
