1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.065988	0.000000	2.344244	0.017735	734.5
1	-0.058198	0.000000	2.344244	0.021599	4.4
2	-0.053520	1.000000	2.237688	0.013770	7.4
3	-0.061233	1.972574	2.142952	0.020239	3.5
4	-0.060590	2.881152	2.061422	0.014108	5.1
5	-0.058387	3.881152	1.978571	0.030125	7.7
6	-0.051582	4.331419	1.943402	0.017981	4.6
7	-0.053338	3.357442	2.021113	0.011858	6.8
8	-0.061788	3.047920	2.047126	0.014927	8.1
9	-0.049084	2.387519	2.104932	0.030345	5.1
10	-0.056108	3.378325	2.019381	0.020774	41.5
11	-0.065041	4.378323	1.939810	0.036158	5.6
12	-0.069272	3.404345	2.017228	0.028052	6.9
13	-0.065824	2.430368	2.101082	0.019395	4.7
14	-0.067728	3.430343	2.015082	0.029576	4.4
15	-0.063769	4.430340	1.935842	0.027128	8.4
16	-0.059039	3.456362	2.012938	0.016846	4.0
17	-0.050197	4.442381	1.934926	0.009263	4.7
18	-0.060526	5.437746	1.862078	0.017677	6.7
19	-0.061131	6.430243	1.794703	0.017328	2.9
20	-0.061027	5.458172	1.860640	0.023299	4.6
21	-0.047170	6.458172	1.792877	0.026251	7.9
22	-0.051978	5.484194	1.858812	0.027191	4.6
23	-0.050662	4.510339	1.929772	0.010096	4.0
24	-0.056505	5.510216	1.856987	0.018053	8.7
25	-0.058579	5.982605	1.824477	0.019182	3.9
26	-0.068169	5.010961	1.892630	0.018724	3.6
27	-0.066214	4.187112	1.954537	0.015627	8.6
28	-0.059859	4.257078	1.949122	0.031935	4.2
29	-0.064187	3.283110	2.027299	0.016266	5.5
30	-0.059011	4.281927	1.947206	0.019379	5.6
31	-0.062472	3.307999	2.025224	0.015812	2.8
32	-0.061152	4.305312	1.945407	0.019164	5.3
33	-0.047056	5.305306	1.871453	0.004392	7.4
34	-0.048493	6.254952	1.806245	0.016564	4.1
35	-0.068166	7.135621	1.749708	0.024051	5.2
36	-0.064089	6.161644	1.812450	0.017917	9.7
37	-0.057731	6.270909	1.805189	0.024887	4.3
38	-0.052726	5.308520	1.871224	0.011427	47.1
39	-0.067635	4.335644	1.943078	0.028530	4.0
40	-0.048829	3.361667	2.020762	0.020093	8.3
41	-0.050874	2.388853	2.104812	0.015279	3.3
42	-0.056029	1.414876	2.196271	0.027633	5.4
43	-0.069468	2.414876	2.102472	0.019400	8.6
44	-0.055703	3.348806	2.021829	0.021542	3.7
45	-0.049516	2.374834	2.106074	0.026213	5.3
46	-0.051797	3.374802	2.019673	0.027427	6.7
47	-0.055344	2.400824	2.103735	0.015000	3.1
48	-0.064061	3.217379	2.032802	0.016388	4.3
49	-0.051359	4.216267	1.952277	0.012646	7.7
50	-0.057135	5.036811	1.890751	0.015171	3.9
51	-0.054253	4.208023	1.952915	0.018916	5.3
52	-0.055974	5.201964	1.878834	0.013605	6.9
53	-0.062675	6.201958	1.809764	0.010819	4.8
54	-0.067557	5.228193	1.876955	0.017106	3.8
55	-0.073673	6.207616	1.809388	0.023255	9.3
56	-0.048342	5.233642	1.876565	0.014633	3.6
57	-0.048237	4.260260	1.948877	0.020085	6.5
58	-0.063979	3.314841	2.024654	0.025685	4.0
59	-0.070274	2.345943	2.108680	0.034237	3.7
60	-0.063347	3.338384	2.022695	0.023871	4.1
61	-0.050640	2.364424	2.107012	0.031849	5.9
62	-0.062818	1.390446	2.198667	0.011275	9.4
63	-0.048237	0.428882	2.297326	0.007547	31.9
64	-0.050796	0.000000	2.344244	0.021523	3.6
65	-0.054463	0.247824	2.316902	0.016443	7.2
66	-0.054410	0.877967	2.250169	0.021888	3.9
67	-0.058275	1.875708	2.152027	0.013165	2.8
68	-0.061673	1.937536	2.146226	0.020631	6.6
69	-0.061807	0.963600	2.241396	0.016460	4.7
70	-0.046783	1.035874	2.234045	0.014168	2.7
71	-0.053127	0.314687	2.309634	0.012958	3.5
72	-0.045430	0.000000	2.344244	0.012549	4.7
73	-0.051925	0.994399	2.238258	0.015567	2.7
74	-0.054586	1.993888	2.140966	0.011658	2.8
75	-0.054333	2.607856	2.085286	0.024650	4.7
76	-0.058889	3.605051	2.000773	0.019894	7.0
77	-0.052391	4.589687	1.923788	0.021977	3.3
78	-0.067601	5.589687	1.851437	0.019448	5.0
79	-0.052611	4.641286	1.919917	0.020218	7.4
80	-0.048858	5.641286	1.847851	0.007277	2.9
81	-0.049164	5.664317	1.846255	0.014819	4.3
82	-0.064969	4.842805	1.904945	0.013292	6.6
83	-0.061964	4.578218	1.924651	0.017453	5.4
84	-0.053740	3.604259	2.000838	0.016183	4.1
85	-0.074137	4.604191	1.922698	0.019798	11.4
86	-0.057342	3.630214	1.998729	0.017051	6.3
87	-0.059450	2.656237	2.081021	0.018975	43.9
88	-0.054683	3.655846	1.996651	0.021791	3.9
89	-0.045063	4.655846	1.918827	0.018824	8.2
90	-0.063936	5.655846	1.846842	0.008002	4.6
91	-0.056592	6.173213	1.811679	0.009945	4.1
92	-0.052494	7.092946	1.752366	0.017794	8.0
93	-0.048860	6.855512	1.767303	0.004062	3.6
94	-0.046565	5.980684	1.824606	0.014206	6.3
95	-0.044501	5.998700	1.823389	0.006876	9.2
96	-0.057778	6.264187	1.805634	0.021074	6.1
97	-0.063106	6.502559	1.789984	0.010851	49.8
98	-0.054397	7.502486	1.727187	0.015432	48.2
99	-0.054235	6.528736	1.788282	0.017245	44.8
100	-0.068515	7.511692	1.726630	0.012311	15.1
101	-0.056570	8.511675	1.668124	0.021996	50.8
102	-0.049653	7.537698	1.725056	0.017316	3.4
103	-0.057080	6.564899	1.785935	0.018361	3.2
104	-0.062453	5.591204	1.851331	0.023880	8.5
105	-0.048504	4.617229	1.921720	0.018004	4.5
106	-0.056089	3.654327	1.996775	0.007871	3.5
107	-0.048721	2.712862	2.076052	0.012954	7.8
108	-0.064483	3.513362	2.008257	0.017702	3.4
109	-0.059131	2.539386	2.091352	0.024454	2.7
110	-0.058560	3.539351	2.006130	0.018075	6.9
111	-0.044468	2.570897	2.088556	0.017754	3.8
112	-0.068470	3.570897	2.003555	0.017803	3.0
113	-0.050469	2.604153	2.085613	0.025071	3.3
114	-0.049311	1.630184	2.175375	0.019294	4.5
115	-0.056428	0.656218	2.273210	0.015450	3.6
116	-0.066730	1.174082	2.220120	0.021353	2.7
117	-0.047063	0.207105	2.321351	0.019306	3.8
118	-0.063739	1.207101	2.216819	0.020678	6.7
119	-0.061558	0.233123	2.318506	0.028952	3.9
120	-0.045794	1.233123	2.214225	0.016976	3.7
121	-0.053342	0.259146	2.315668	0.020286	3.1
122	-0.051679	0.000000	2.344244	0.018342	5.1
123	-0.056653	0.997287	2.237964	0.015882	2.8
124	-0.057375	1.943401	2.145677	0.015880	3.2
125	-0.068597	2.943364	2.056066	0.021430	2.5
126	-0.065872	3.943360	1.973637	0.011069	3.3
127	-0.053341	4.933839	1.898259	0.022595	5.8
128	-0.057338	5.639941	1.847945	0.014294	3.2
129	-0.059418	4.685986	1.916576	0.015042	3.3
130	-0.055517	5.389173	1.865505	0.015441	4.2
131	-0.060153	6.385597	1.797629	0.017858	4.1
132	-0.056498	7.385528	1.734304	0.017364	3.7
133	-0.048517	6.647143	1.780623	0.018416	3.1
134	-0.046620	5.673165	1.845643	0.021924	4.5
135	-0.043045	4.699188	1.915591	0.019582	4.6
136	-0.040801	5.699188	1.843844	0.014717	3.4
137	-0.060295	6.699172	1.777278	0.013413	3.8
138	-0.055640	5.750346	1.840318	0.011502	6.1
139	-0.056443	6.656472	1.780022	0.021752	3.4
140	-0.055400	5.682662	1.844986	0.015792	3.8
141	-0.070441	6.653707	1.780200	0.017333	4.6
142	-0.056588	5.679760	1.845186	0.022415	6.2
143	-0.053093	4.751089	1.911730	0.013098	3.6
144	-0.052791	5.464836	1.860171	0.021970	6.5
145	-0.054396	6.464834	1.792442	0.024827	3.3
146	-0.052442	7.464834	1.729472	0.017855	3.4
147	-0.061557	6.493804	1.790554	0.011398	4.0
148	-0.059025	5.533207	1.855378	0.023604	5.6
149	-0.062077	6.533206	1.787991	0.017052	3.6
150	-0.050304	5.559229	1.853560	0.025495	3.9
151	-0.055541	4.585253	1.924121	0.020361	3.8
152	-0.060661	3.624183	1.999219	0.014707	6.5
153	-0.047920	2.713883	2.075962	0.022073	3.8
154	-0.049468	1.739938	2.164875	0.021818	3.5
155	-0.058268	2.739935	2.073684	0.012315	3.4
156	-0.054443	1.765977	2.162399	0.022506	5.8
157	-0.053313	0.992488	2.238452	0.024009	4.9
158	-0.062271	0.070315	2.336421	0.019738	4.2
159	-0.056289	1.059551	2.231647	0.027233	5.7
160	-0.058114	0.085575	2.334730	0.014480	3.1
161	-0.050879	0.000000	2.344244	0.014313	4.5
162	-0.058563	0.000000	2.344244	0.011871	8.5
163	-0.045549	0.237939	2.317981	0.011948	4.3
164	-0.046679	1.009702	2.236701	0.028978	3.7
165	-0.055138	1.837421	2.155634	0.013492	7.2
166	-0.060185	0.863444	2.251664	0.022631	3.1
167	-0.055660	1.863444	2.153181	0.016875	4.0
168	-0.052102	2.863439	2.062952	0.017935	4.7
169	-0.055618	3.863439	1.979981	0.029057	6.5
170	-0.054989	2.889461	2.060705	0.013563	4.2
171	-0.048807	3.889461	1.977911	0.010601	4.3
172	-0.060248	4.884175	1.901901	0.014825	6.3
173	-0.062271	3.980808	1.970678	0.024787	4.4
174	-0.050569	3.006880	2.050626	0.012375	3.7
175	-0.054115	3.734728	1.990284	0.022832	8.0
176	-0.060675	4.733438	1.913041	0.023089	4.1
177	-0.060671	3.760080	1.988246	0.025589	3.9
178	-0.053641	3.354618	2.021347	0.016065	6.0
179	-0.059781	4.349769	1.941995	0.015164	3.7
180	-0.065687	5.338829	1.869071	0.019001	4.5
181	-0.049377	6.338828	1.800704	0.024552	6.9
182	-0.054223	7.338812	1.737163	0.011047	5.4
183	-0.056370	8.335638	1.678134	0.028575	4.1
184	-0.057086	7.361963	1.735745	0.023942	6.6
185	-0.066984	6.387985	1.797472	0.016814	3.8
