1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.119760	0.000000	27.252746	0.016418	702.5
1	-0.123511	0.000000	27.252746	0.010659	7.0
2	-0.118240	0.000000	27.252746	0.017884	6.7
3	-0.124119	0.000000	27.252746	0.013333	9.0
4	-0.121266	0.000000	27.252746	0.006581	5.8
5	-0.129216	0.000000	27.252746	0.008138	8.2
6	-0.138653	0.000000	27.252746	0.012561	5.8
7	-0.150802	0.000000	27.252746	0.012733	11.2
8	-0.122310	0.000000	27.252746	0.006317	7.3
9	-0.132680	0.000000	27.252746	0.016032	9.9
10	-0.139932	0.000000	27.252746	0.013369	5.8
11	-0.136566	0.765365	26.294421	0.005418	7.9
12	-0.126361	0.307661	26.859245	0.006769	9.4
13	-0.149582	0.983497	26.033514	0.014121	9.8
14	-0.134449	0.525796	26.587062	0.013765	9.8
15	-0.160255	1.525796	25.406768	0.011869	7.9
16	-0.146533	2.525796	24.326814	0.013212	9.0
17	-0.138364	3.525794	23.334929	0.012295	7.2
18	-0.149125	3.749309	23.124188	0.008029	8.3
19	-0.142478	4.749309	22.226137	0.009492	7.7
20	-0.136090	5.749309	21.395232	0.006451	9.4
21	-0.145547	6.744066	20.628111	0.010128	5.9
22	-0.120145	6.290636	20.970844	0.006537	5.2
23	-0.171669	7.175029	20.312585	0.014210	4.2
24	-0.160531	7.206173	20.290157	0.008873	4.9
25	-0.128902	6.748468	20.624839	0.004646	5.3
26	-0.157322	6.291121	20.970471	0.012831	4.7
27	-0.127295	7.269444	20.244744	0.010463	5.0
28	-0.152512	6.835102	20.560646	0.013089	5.6
29	-0.135841	6.377397	20.904386	0.009389	4.9
30	-0.144075	7.377397	20.167729	0.010185	4.7
31	-0.137831	6.924401	20.494895	0.011637	5.1
32	-0.123343	7.809207	19.865443	0.007799	5.3
33	-0.135857	8.808174	19.199689	0.007620	4.7
34	-0.154767	9.803783	18.579136	0.011694	5.2
35	-0.148927	10.803738	17.994981	0.009313	4.6
36	-0.146459	11.803738	17.446417	0.004668	5.2
37	-0.128806	11.347264	17.692615	0.011100	4.5
