1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.124228	0.000000	13.956380	0.017944	1174.5
1	-0.128949	0.000000	13.956380	0.018205	7.5
2	-0.111924	0.000000	13.956380	0.017478	5.6
3	-0.125092	0.000000	13.956380	0.012584	6.4
4	-0.118026	0.000000	13.956380	0.021372	6.6
5	-0.137682	0.000000	13.956380	0.011111	5.4
6	-0.131777	0.000000	13.956380	0.017197	7.7
7	-0.119756	0.000000	13.956380	0.015464	5.9
8	-0.125600	0.000000	13.956380	0.014331	4.8
9	-0.135153	0.877585	13.396542	0.006038	6.4
10	-0.136572	0.165585	13.847195	0.013767	3.4
11	-0.130758	0.000000	13.956380	0.012501	15.4
12	-0.152430	0.318305	13.747996	0.015025	5.5
13	-0.123704	0.000000	13.956380	0.009674	7.8
14	-0.129796	0.984293	13.331517	0.018864	3.8
15	-0.152007	1.984251	12.751513	0.019942	4.5
16	-0.124011	2.983662	12.220151	0.016625	6.7
17	-0.134464	2.402117	12.523823	0.009585	5.0
18	-0.128577	3.400312	12.011484	0.007127	9.5
19	-0.144611	4.101751	11.675838	0.019193	7.5
20	-0.128804	3.385725	12.018669	0.010394	4.8
21	-0.126272	2.642621	12.396425	0.028634	8.4
22	-0.135397	1.892452	12.802646	0.008780	5.1
23	-0.121145	2.892071	12.266997	0.012622	5.6
24	-0.146611	2.949804	12.237427	0.020905	4.9
25	-0.138566	3.949789	11.746952	0.012449	5.8
26	-0.130633	3.547906	11.939266	0.013481	8.1
27	-0.135466	2.800061	12.314421	0.016251	4.8
28	-0.131977	2.049896	12.715197	0.008300	5.2
29	-0.142771	1.364501	13.104874	0.016305	7.4
30	-0.133749	2.364450	12.544013	0.011690	4.4
31	-0.148170	1.614807	12.959826	0.011709	5.2
32	-0.146052	0.864845	13.404347	0.016245	10.0
33	-0.147064	0.115468	13.880060	0.010862	4.6
34	-0.130004	0.000000	13.956380	0.012609	7.3
35	-0.138498	0.000000	13.956380	0.009474	5.0
36	-0.146297	0.000000	13.956380	0.012861	4.9
37	-0.143392	0.999986	13.322007	0.016810	9.5
38	-0.126095	1.999922	12.742824	0.011570	5.0
39	-0.134756	1.252756	13.170682	0.014031	7.5
40	-0.147837	0.502587	13.630173	0.018787	4.9
41	-0.148283	1.428548	13.067452	0.012581	5.1
42	-0.144613	1.561968	12.990178	0.007007	8.5
43	-0.134143	0.856589	13.409410	0.007036	4.6
44	-0.125519	1.716020	12.902083	0.019765	7.6
45	-0.129355	1.014363	13.313307	0.016788	4.4
46	-0.144273	0.264194	13.782980	0.013753	4.8
47	-0.136271	1.224393	13.187491	0.017674	8.2
48	-0.156273	2.224392	12.619662	0.016836	5.3
49	-0.151936	1.474249	13.040879	0.014077	5.1
50	-0.134696	0.724081	13.491202	0.015496	7.3
51	-0.151922	0.034993	13.933162	0.017525	5.4
