1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.156624	0.000000	19.425524	0.021598	1238.1
1	-0.154802	0.000000	19.425524	0.010053	11.4
2	-0.159033	0.000000	19.425524	0.017228	18.0
3	-0.153181	0.000142	19.425392	0.014903	17.7
4	-0.135732	0.000000	19.425524	0.020629	17.5
5	-0.163634	0.000000	19.425524	0.013690	22.1
6	-0.174282	0.000000	19.425524	0.008323	8.8
7	-0.160110	0.999522	18.542949	0.016343	12.7
8	-0.171523	0.490690	18.981987	0.015788	16.4
9	-0.144553	0.049949	19.379430	0.011475	5.7
10	-0.168316	0.000000	19.425524	0.020058	11.3
11	-0.152719	0.000000	19.425524	0.017130	15.5
12	-0.177484	0.000000	19.425524	0.015293	10.6
13	-0.165810	0.000000	19.425524	0.016291	19.4
14	-0.185744	0.999999	18.542546	0.019394	9.3
15	-0.185967	1.999999	17.736349	0.008620	14.4
16	-0.161355	2.957680	17.027359	0.010578	18.9
17	-0.165680	2.455374	17.392006	0.012974	18.4
18	-0.169884	1.946524	17.777682	0.008935	10.4
19	-0.174208	2.384912	17.444410	0.016719	20.1
20	-0.160774	3.384909	16.729035	0.010443	10.7
21	-0.162123	2.876344	17.085363	0.015148	17.2
22	-0.151625	2.370827	17.454924	0.015819	13.2
23	-0.163140	3.370827	16.738702	0.012939	9.9
24	-0.159915	4.370754	16.078987	0.011248	15.6
25	-0.169009	4.389407	16.067173	0.014133	12.2
26	-0.161268	5.389404	15.458326	0.009874	18.5
27	-0.174607	6.389195	14.894049	0.018701	12.5
28	-0.157818	5.881065	15.175590	0.015725	18.4
29	-0.161728	6.881065	14.631292	0.015930	12.2
30	-0.170371	7.878069	14.126153	0.014689	16.6
31	-0.155521	7.369224	14.379526	0.017361	12.9
32	-0.181704	8.369200	13.889926	0.012145	16.4
33	-0.176350	7.860373	14.134814	0.014781	20.4
34	-0.149242	8.860150	13.661552	0.010699	19.5
35	-0.157438	8.672938	13.747746	0.011688	9.8
36	-0.181719	9.670741	13.300494	0.014086	16.7
37	-0.162551	9.161973	13.524845	0.019059	13.4
38	-0.175283	10.161973	13.090827	0.011926	8.8
39	-0.171610	9.653136	13.308133	0.022881	16.9
40	-0.191125	10.653136	12.887696	0.008324	13.4
41	-0.147682	10.146515	13.097324	0.010471	13.8
42	-0.199653	11.116081	12.701924	0.011005	11.1
43	-0.187925	12.114637	12.318903	0.012755	8.7
44	-0.172963	13.039279	11.984273	0.011017	14.7
45	-0.165009	12.728580	12.094669	0.009776	9.5
46	-0.163696	13.728558	11.746413	0.010508	10.3
47	-0.175316	13.236471	11.915247	0.022635	12.8
48	-0.156728	14.236471	11.577096	0.012504	11.6
49	-0.164666	13.727619	11.746731	0.013379	8.3
50	-0.165750	14.727429	11.418006	0.011675	10.4
51	-0.156197	14.635950	11.447317	0.010501	11.1
52	-0.186761	14.127115	11.613137	0.022509	7.6
53	-0.150621	14.875622	11.370841	0.019292	11.6
54	-0.166938	15.875618	11.062486	0.009894	13.1
55	-0.162880	15.366766	11.217275	0.010374	14.0
56	-0.152923	16.156698	10.978801	0.016634	16.5
57	-0.153267	16.029916	11.016390	0.020035	10.2
58	-0.164977	15.521063	11.169883	0.014915	15.0
59	-0.148313	16.521063	10.872187	0.013940	14.7
60	-0.164298	16.012270	11.021642	0.012757	13.5
61	-0.175460	15.511633	11.172768	0.014044	12.5
62	-0.163126	15.002783	11.330680	0.015878	9.9
63	-0.148908	14.496392	11.492323	0.012501	11.5
64	-0.160399	15.496218	11.177487	0.012155	10.4
65	-0.163467	14.989652	11.334814	0.010230	15.4
66	-0.172989	15.971894	11.033679	0.021093	11.1
67	-0.165131	16.971889	10.743105	0.017927	11.7
68	-0.159601	16.463037	10.889027	0.017334	13.1
69	-0.165089	17.463037	10.605923	0.011967	12.2
70	-0.151560	18.463037	10.337167	0.009824	7.8
71	-0.165798	17.954200	10.472196	0.016779	13.3
72	-0.165270	17.446945	10.610362	0.012624	11.2
73	-0.188424	16.938093	10.752676	0.016443	9.1
74	-0.175187	16.429258	10.898853	0.009844	13.8
75	-0.193738	17.429248	10.615248	0.012510	11.5
76	-0.173332	18.421137	10.348154	0.020070	6.8
77	-0.179944	19.421137	10.092146	0.019406	13.5
78	-0.183147	20.421073	9.848514	0.008785	11.5
79	-0.197418	19.926047	9.967638	0.022210	8.9
80	-0.163707	20.039852	9.939997	0.010879	12.6
81	-0.173672	19.532273	10.064474	0.017291	10.8
82	-0.180512	19.037447	10.188862	0.018245	13.2
83	-0.180237	18.528595	10.320023	0.015611	10.7
84	-0.181269	18.019941	10.454552	0.010719	10.2
85	-0.168900	17.568263	10.576987	0.013022	15.4
86	-0.166992	17.341135	10.639643	0.008337	14.4
87	-0.159270	16.857737	10.775499	0.016441	14.3
88	-0.162255	16.348886	10.922307	0.007508	16.7
89	-0.186309	17.040101	10.723841	0.021721	10.8
90	-0.165907	18.040098	10.449154	0.014140	14.1
91	-0.167101	19.034346	10.189651	0.015332	26.6
92	-0.165157	20.034346	9.941331	0.020049	14.4
93	-0.169657	19.525494	10.066158	0.022060	8.6
94	-0.191554	20.525494	9.823748	0.008403	28.0
95	-0.176601	21.473344	9.604518	0.011285	13.6
96	-0.186119	22.472971	9.383670	0.017003	13.1
97	-0.184427	23.472971	9.172673	0.014450	6.3
98	-0.178193	22.964131	9.278837	0.007353	11.5
99	-0.170135	22.455290	9.387488	0.014560	8.2
100	-0.173625	22.032782	9.479657	0.012013	7.8
101	-0.168095	21.524005	9.593076	0.013844	7.1
102	-0.171712	21.892710	9.510614	0.009419	9.9
103	-0.169715	22.892673	9.293943	0.016027	6.8
104	-0.172036	22.383821	9.402953	0.007734	9.5
105	-0.175708	21.925495	9.503350	0.014346	6.8
106	-0.173315	22.915982	9.289010	0.021705	10.7
107	-0.177746	23.030933	9.264759	0.007941	10.0
108	-0.185324	22.550304	9.367007	0.010856	8.3
109	-0.187622	22.189531	9.445252	0.015672	17.6
110	-0.194854	23.176411	9.234250	0.011544	13.2
111	-0.172379	22.667559	9.341855	0.011888	18.4
112	-0.154425	22.192485	9.444606	0.004937	12.5
113	-0.182228	21.747039	9.543024	0.013457	13.6
114	-0.182584	22.746979	9.324895	0.015448	13.4
115	-0.178711	23.706767	9.124704	0.007068	9.2
116	-0.148548	23.221364	9.224863	0.014258	15.7
117	-0.200828	23.797359	9.106251	0.022201	11.6
118	-0.170712	23.288507	9.210877	0.011463	16.3
119	-0.168149	24.288507	9.007495	0.012397	14.0
120	-0.167459	23.779853	9.109811	0.015917	16.7
121	-0.182456	24.779838	8.910822	0.011859	14.8
122	-0.167563	25.753244	8.725298	0.009334	7.2
123	-0.170009	25.244454	8.821296	0.009924	18.5
124	-0.178534	26.238736	8.635625	0.011378	12.2
125	-0.188301	25.733084	8.729062	0.013643	17.1
126	-0.174462	25.493945	8.773960	0.012936	11.0
127	-0.181344	26.493945	8.589221	0.013384	9.4
128	-0.168030	25.985104	8.682241	0.008964	13.1
129	-0.158772	25.476512	8.777251	0.012326	13.6
130	-0.167869	26.476066	8.592456	0.007469	17.1
131	-0.185885	27.026926	8.493902	0.026823	11.8
132	-0.157456	27.224266	8.459144	0.008641	12.8
133	-0.173994	27.254436	8.453855	0.007951	8.2
134	-0.173812	27.631445	8.388318	0.013593	10.9
135	-0.164159	28.631398	8.219313	0.008056	13.9
136	-0.176241	29.625832	8.057863	0.005799	11.4
137	-0.179608	29.118876	8.139369	0.014919	12.7
138	-0.200693	28.634678	8.218770	0.009629	12.3
139	-0.164649	28.125973	8.303876	0.010671	10.9
140	-0.163219	29.116430	8.139766	0.007705	12.9
141	-0.165325	30.115286	7.980705	0.014779	9.5
142	-0.175720	29.627582	8.057584	0.005995	10.8
143	-0.169653	29.118964	8.139354	0.009912	12.5
144	-0.158008	29.899277	8.014574	0.008998	9.6
145	-0.171207	30.000356	7.998689	0.011974	10.3
146	-0.165993	29.526963	8.073630	0.007782	18.0
147	-0.178782	29.018321	8.155732	0.020326	12.0
148	-0.180764	30.015134	7.996372	0.005142	22.0
149	-0.182222	31.013405	7.842901	0.018307	15.7
150	-0.185056	31.914223	7.709383	0.012323	25.7
151	-0.159085	31.643407	7.749043	0.015464	16.1
152	-0.198913	32.602394	7.610406	0.008925	23.8
153	-0.177792	32.093571	7.683341	0.010539	16.5
154	-0.180493	31.584810	7.757678	0.010666	15.9
155	-0.179289	31.075998	7.833475	0.012921	16.2
156	-0.176270	32.075998	7.685885	0.014883	12.6
157	-0.168175	31.567156	7.760283	0.015954	15.5
158	-0.175120	31.058304	7.836137	0.019837	13.9
159	-0.171710	30.549451	7.913489	0.013849	14.1
160	-0.166732	30.040599	7.992383	0.009747	15.1
161	-0.179219	30.681602	7.893254	0.018032	9.1
162	-0.159727	31.681602	7.743424	0.019312	13.7
163	-0.194036	31.172750	7.818948	0.017433	19.9
164	-0.181556	32.172750	7.671900	0.012330	11.4
165	-0.188907	33.167862	7.530960	0.020656	11.5
166	-0.175355	34.167672	7.394476	0.014340	16.8
167	-0.159801	33.661026	7.463014	0.009347	12.0
168	-0.165809	34.661026	7.328934	0.015276	8.3
169	-0.176571	35.658154	7.199952	0.012333	15.4
170	-0.167245	36.571936	7.085675	0.020889	12.2
171	-0.164922	37.550319	6.967272	0.013552	9.3
172	-0.187930	38.550319	6.850274	0.012026	11.7
173	-0.179193	38.041467	6.909314	0.014559	12.9
174	-0.166151	39.039313	6.794481	0.009859	15.0
175	-0.167734	40.039301	6.683170	0.014013	10.6
176	-0.167001	39.530449	6.739352	0.010604	13.0
177	-0.174266	40.530402	6.629828	0.008316	15.5
178	-0.194214	40.626152	6.619527	0.022583	7.8
179	-0.177446	40.123169	6.674000	0.011145	14.5
180	-0.171439	39.614316	6.730027	0.012659	11.8
181	-0.163412	40.614316	6.620799	0.020021	8.9
182	-0.173387	41.614316	6.515060	0.011244	13.9
183	-0.178431	42.614316	6.412645	0.011041	9.5
184	-0.166639	42.105466	6.464353	0.015491	16.3
185	-0.175730	41.598387	6.516718	0.008443	8.1
186	-0.169301	42.596012	6.414490	0.016319	10.2
187	-0.171602	43.596012	6.315189	0.013252	15.1
188	-0.177004	43.087159	6.365331	0.012071	14.1
189	-0.211469	42.643776	6.409676	0.013359	8.3
190	-0.172026	42.134924	6.461337	0.013425	14.6
191	-0.180456	42.641420	6.409914	0.009174	14.0
192	-0.159050	43.641418	6.310753	0.006270	13.2
193	-0.181544	43.173656	6.356752	0.005096	13.8
194	-0.160785	42.765447	6.397446	0.014857	8.8
195	-0.176602	43.754044	6.299776	0.011854	16.0
196	-0.171143	44.754044	6.203968	0.014724	10.6
197	-0.158505	44.245192	6.252353	0.009081	15.4
198	-0.164641	44.879035	6.192198	0.014148	18.6
199	-0.173365	45.607765	6.124451	0.014750	13.4
200	-0.171208	45.098994	6.171592	0.007150	15.6
201	-0.175256	44.590144	6.219471	0.016707	21.2
202	-0.174378	45.588468	6.126226	0.011552	13.7
203	-0.168412	46.588454	6.035587	0.004459	12.4
204	-0.167701	47.586023	5.947801	0.010677	15.0
205	-0.186498	47.085262	5.991546	0.025119	10.5
206	-0.168387	48.071913	5.905961	0.007889	15.7
207	-0.173333	49.071638	5.821699	0.008945	13.1
208	-0.160025	49.625552	5.776040	0.011921	13.9
209	-0.187292	49.243430	5.807461	0.015715	14.7
210	-0.155654	48.854875	5.839764	0.009245	14.2
211	-0.168398	49.665491	5.772775	0.013960	16.4
212	-0.161070	50.453193	5.709136	0.008753	15.0
213	-0.169929	49.944346	5.750085	0.019586	22.6
214	-0.172950	49.474877	5.788389	0.012862	10.6
215	-0.177869	48.988126	5.828646	0.018200	9.4
216	-0.163943	48.481487	5.871147	0.015694	9.6
217	-0.180510	49.481487	5.787846	0.013373	50.1
218	-0.154653	50.367730	5.715973	0.009572	40.9
219	-0.162542	50.714780	5.688311	0.020870	37.2
220	-0.180969	50.205928	5.728961	0.016124	24.5
221	-0.160382	49.697144	5.770191	0.015270	16.7
222	-0.148153	50.694020	5.689959	0.012468	18.2
223	-0.168385	50.185167	5.730632	0.010643	30.7
224	-0.179481	51.046877	5.662091	0.019243	11.9
225	-0.176290	52.046853	5.584580	0.018206	19.1
226	-0.194458	51.550163	5.622813	0.010002	25.8
227	-0.176732	52.550149	5.546365	0.020042	17.8
228	-0.184932	52.288300	5.566182	0.015174	16.2
229	-0.171484	53.288266	5.491258	0.013852	13.9
230	-0.195286	54.288264	5.418321	0.016544	14.6
231	-0.182967	53.779416	5.455191	0.013165	10.8
232	-0.178279	53.270575	5.492566	0.015589	8.5
233	-0.184949	54.270575	5.419595	0.010106	14.3
234	-0.183678	53.769481	5.455916	0.010183	10.3
235	-0.172903	53.262794	5.493141	0.007925	9.8
236	-0.195118	52.754005	5.531035	0.010748	12.9
237	-0.178786	53.753945	5.457050	0.019546	18.1
238	-0.165667	53.245092	5.494451	0.011746	13.7
239	-0.175951	52.738382	5.532207	0.013206	9.6
240	-0.184710	52.229529	5.570649	0.006985	26.5
241	-0.187567	51.737717	5.608315	0.017852	10.6
242	-0.176591	52.612595	5.541660	0.020117	13.0
243	-0.184162	53.612595	5.467388	0.011145	9.2
244	-0.192285	53.699515	5.461026	0.018988	12.4
245	-0.162755	53.190662	5.498482	0.008748	11.8
246	-0.205331	54.183510	5.425871	0.014400	14.7
247	-0.180564	55.179796	5.354911	0.012395	10.8
248	-0.194625	55.766524	5.313983	0.018173	12.4
249	-0.150450	56.766524	5.245650	0.018483	17.5
250	-0.186682	56.684556	5.251185	0.019013	17.5
251	-0.190824	57.684556	5.184448	0.003544	14.1
252	-0.172272	58.306385	5.143798	0.017810	13.5
253	-0.149480	58.638670	5.122336	0.012782	13.5
254	-0.165142	58.570214	5.126743	0.019281	13.7
255	-0.184668	59.569433	5.063161	0.023281	16.3
256	-0.168008	60.569433	5.001089	0.015298	11.8
257	-0.171115	60.060581	5.032483	0.015393	17.7
258	-0.176722	61.060580	4.971157	0.008486	8.8
259	-0.184055	62.049551	4.911959	0.015130	11.5
260	-0.180077	61.540791	4.942235	0.014764	12.6
261	-0.180053	62.540784	4.883076	0.015100	25.4
262	-0.183106	62.032251	4.912983	0.013910	14.9
263	-0.206158	62.990039	4.856957	0.012308	11.0
264	-0.176401	62.481231	4.886560	0.014544	14.2
265	-0.182560	63.481231	4.828718	0.010853	17.4
266	-0.174326	62.973592	4.857908	0.010544	23.3
267	-0.168198	63.973588	4.800739	0.013337	12.5
268	-0.165336	63.464735	4.829661	0.023378	16.0
269	-0.146236	64.464197	4.773180	0.012217	15.1
270	-0.185317	65.464197	4.717976	0.011733	17.9
271	-0.153111	66.461972	4.664153	0.021032	12.9
272	-0.179820	65.953119	4.691448	0.015450	13.5
273	-0.197166	66.953119	4.638107	0.012674	9.8
274	-0.166290	67.953105	4.585967	0.013271	8.9
275	-0.164071	68.911532	4.537082	0.014465	13.9
276	-0.156617	68.402679	4.562906	0.010008	10.4
277	-0.182990	67.939806	4.586653	0.009189	7.1
278	-0.179683	67.433172	4.612930	0.017127	15.0
279	-0.191344	68.433172	4.561350	0.013770	14.0
280	-0.183948	69.433172	4.510911	0.012300	14.0
281	-0.162564	68.924481	4.536429	0.016795	15.2
282	-0.178395	69.310634	4.517032	0.012665	21.1
283	-0.167654	68.808325	4.542296	0.017080	19.1
284	-0.181871	69.808325	4.492275	0.008578	28.5
285	-0.172965	69.395256	4.512803	0.011065	17.1
286	-0.153462	70.393834	4.463496	0.011781	11.5
287	-0.185799	69.885145	4.488478	0.013420	15.0
288	-0.168481	69.382978	4.513416	0.009509	14.5
289	-0.173217	68.874126	4.538970	0.017938	18.3
290	-0.177278	68.365273	4.564816	0.017149	18.6
291	-0.202130	69.365273	4.514301	0.017246	24.9
292	-0.183673	68.856421	4.539865	0.013572	12.6
293	-0.186448	69.856421	4.489897	0.006760	14.4
294	-0.152310	70.837006	4.441957	0.016673	14.5
295	-0.181146	70.328519	4.466688	0.006738	19.2
296	-0.183830	71.314784	4.418967	0.018208	23.0
297	-0.187374	72.295780	4.372502	0.013186	17.1
298	-0.176025	71.786927	4.396481	0.008763	13.1
299	-0.167808	72.766835	4.350536	0.014269	18.3
300	-0.162031	72.576684	4.359377	0.027178	17.6
301	-0.157829	72.067832	4.383212	0.020414	17.5
302	-0.181643	71.558979	4.407309	0.015439	16.0
303	-0.170223	71.050184	4.431670	0.007437	11.7
304	-0.158111	70.542154	4.456264	0.005826	10.0
305	-0.169074	70.033786	4.481149	0.005340	13.3
306	-0.183805	69.616211	4.501799	0.015228	11.8
307	-0.159915	69.435283	4.510806	0.011257	15.0
308	-0.188130	68.926431	4.536330	0.012706	13.2
309	-0.158036	69.926430	4.486440	0.012301	8.6
310	-0.169653	69.417578	4.511689	0.014289	14.2
311	-0.174888	68.926111	4.536347	0.009462	11.3
312	-0.158750	69.926110	4.486456	0.008846	12.4
313	-0.188066	70.626426	4.452165	0.015243	7.9
314	-0.168757	70.197108	4.473124	0.013653	9.2
315	-0.155382	71.197076	4.424609	0.018909	10.5
316	-0.174676	70.965757	4.435738	0.020004	9.6
317	-0.181479	70.456905	4.460418	0.011426	8.1
318	-0.173485	70.265085	4.469793	0.014009	6.8
319	-0.170408	69.757379	4.494797	0.008053	9.9
320	-0.156540	69.248998	4.520117	0.008987	8.2
321	-0.183401	68.744580	4.545522	0.012351	8.1
322	-0.198347	68.235746	4.571442	0.010929	6.7
323	-0.177859	67.745812	4.596679	0.009571	8.1
324	-0.196575	68.527908	4.556523	0.014018	10.0
325	-0.167394	69.397522	4.512690	0.012464	8.7
326	-0.182084	68.888991	4.538220	0.011902	15.9
327	-0.180858	69.319628	4.516582	0.008873	13.0
328	-0.165074	70.200161	4.472975	0.009096	14.1
329	-0.193071	69.972249	4.484181	0.018184	16.7
330	-0.169669	69.463397	4.509404	0.021238	15.7
331	-0.181533	70.463397	4.460101	0.011119	14.1
332	-0.178733	71.367543	4.416443	0.010711	17.2
333	-0.186958	72.308752	4.371894	0.012920	15.7
334	-0.167134	73.308740	4.325538	0.011034	18.6
335	-0.158103	72.799902	4.349002	0.016764	14.1
336	-0.178877	72.294570	4.372559	0.022049	18.0
337	-0.182804	73.294570	4.326188	0.017281	14.0
338	-0.192154	72.785718	4.349660	0.008399	18.8
339	-0.171983	73.785213	4.303794	0.007943	14.4
340	-0.184031	74.740203	4.260864	0.014845	15.3
341	-0.171623	75.735188	4.217038	0.011887	13.6
342	-0.166174	76.735188	4.173891	0.007047	10.3
343	-0.178446	77.191726	4.154485	0.013093	12.6
344	-0.152656	78.178595	4.113146	0.009149	9.1
345	-0.158770	79.178594	4.072088	0.016427	13.9
346	-0.159425	78.670850	4.092832	0.012629	13.4
347	-0.179320	78.162010	4.113834	0.024349	13.1
348	-0.180956	77.653158	4.135053	0.012493	9.0
349	-0.197402	78.653158	4.093558	0.011275	11.0
350	-0.185952	79.360585	4.064703	0.016137	12.5
351	-0.187563	78.851732	4.085417	0.009018	9.5
352	-0.156384	78.342881	4.106344	0.012692	8.4
353	-0.197093	78.122882	4.115457	0.007196	8.9
354	-0.162201	78.481260	4.100632	0.014251	6.7
355	-0.181474	79.190924	4.071586	0.015726	9.8
356	-0.185778	79.804314	4.046811	0.016687	6.9
357	-0.192749	79.295461	4.067343	0.014994	10.8
358	-0.182605	78.814257	4.086951	0.008351	10.1
359	-0.190332	78.316947	4.107416	0.011975	8.0
360	-0.173225	77.808799	4.128539	0.018470	11.2
361	-0.158679	78.808799	4.087175	0.016412	7.5
362	-0.180993	79.808794	4.046631	0.014455	9.6
363	-0.191674	79.306476	4.066896	0.010451	13.3
364	-0.161040	80.299810	4.027016	0.017612	10.9
365	-0.167923	81.103641	3.995313	0.015327	12.2
366	-0.159219	82.103641	3.956563	0.018090	26.9
367	-0.179170	81.594788	3.976186	0.018947	16.0
368	-0.176290	81.085936	3.996006	0.011840	18.3
