1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.114506	0.000000	5.515682	0.038295	609.0
1	-0.088273	0.000000	5.515682	0.015724	6.5
2	-0.104300	0.000000	5.515682	0.014921	6.3
3	-0.110058	0.000000	5.515682	0.025142	3.3
4	-0.126707	0.000000	5.515682	0.015237	1.9
5	-0.097217	0.000000	5.515682	0.022465	5.7
6	-0.117318	0.000000	5.515682	0.026879	2.8
7	-0.114823	0.000000	5.515682	0.038525	5.5
8	-0.096564	0.000000	5.515682	0.018151	2.6
9	-0.111187	1.000000	5.264969	0.019140	5.6
10	-0.093020	1.316780	5.190234	0.027436	3.1
11	-0.098058	0.427944	5.405526	0.027148	5.0
12	-0.116126	1.427670	5.164572	0.014250	1.7
13	-0.096848	0.538868	5.377688	0.023692	4.1
14	-0.095582	0.255220	5.449453	0.025489	2.7
15	-0.097889	1.253732	5.204939	0.025286	2.2
16	-0.097597	1.475846	5.153502	0.028982	4.8
17	-0.097862	2.475846	4.933979	0.027070	4.2
18	-0.104846	3.475846	4.732393	0.022809	6.3
19	-0.111862	2.586703	4.910789	0.042338	2.4
20	-0.113806	3.586703	4.711055	0.032462	4.9
21	-0.100100	4.584087	4.527397	0.019732	4.1
22	-0.118905	3.756376	4.678767	0.043298	4.6
23	-0.131397	2.867234	4.853068	0.026950	3.9
24	-0.122546	1.978092	5.040859	0.024031	3.1
25	-0.137751	1.830816	5.073376	0.047718	3.2
26	-0.117779	1.455159	5.158250	0.033026	2.1
27	-0.101091	0.566017	5.370918	0.017264	6.0
28	-0.101763	1.566017	5.132909	0.023288	3.2
29	-0.113779	0.711153	5.335015	0.026716	4.1
30	-0.133293	1.682165	5.106625	0.014072	2.4
31	-0.105593	2.656747	4.896249	0.018504	5.9
32	-0.115881	2.135833	5.006490	0.020921	2.9
33	-0.120052	1.246743	5.206574	0.023645	3.5
34	-0.094100	0.357610	5.423328	0.031034	4.6
35	-0.106929	0.000000	5.515682	0.017987	3.4
36	-0.099234	0.000000	5.515682	0.018715	5.4
37	-0.099732	0.916655	5.284991	0.041486	2.5
38	-0.102115	1.916629	5.054379	0.019097	4.8
39	-0.110804	2.916463	4.843079	0.021552	4.0
40	-0.120301	3.911959	4.649547	0.035854	5.7
41	-0.102621	3.027440	4.820710	0.022708	5.1
42	-0.110737	3.365348	4.753855	0.021878	4.3
43	-0.117991	4.352227	4.568802	0.021829	23.1
44	-0.094493	3.463102	4.734858	0.023325	41.2
45	-0.100048	2.573960	4.913443	0.029904	3.4
46	-0.121349	1.713933	5.099483	0.044917	8.5
47	-0.132858	1.766747	5.087654	0.020804	8.2
48	-0.106892	0.879482	5.293970	0.020204	2.8
49	-0.113490	1.878836	5.062728	0.025728	4.1
50	-0.129063	0.993643	5.266491	0.013418	12.6
51	-0.112714	1.993005	5.037589	0.019822	6.2
52	-0.116040	2.958104	4.834661	0.033067	5.5
53	-0.135699	2.068962	5.021003	0.015929	3.2
54	-0.103297	1.985588	5.039215	0.044715	3.5
55	-0.104689	1.102729	5.240499	0.020712	2.5
56	-0.127123	0.213587	5.460148	0.024000	2.2
57	-0.119400	0.769240	5.320779	0.040395	2.5
58	-0.122776	0.000000	5.515682	0.022125	2.2
59	-0.121095	0.000000	5.515682	0.035454	2.4
60	-0.134328	0.000000	5.515682	0.034197	2.2
61	-0.106346	0.000000	5.515682	0.022511	2.4
62	-0.107605	0.000000	5.515682	0.016486	2.3
63	-0.087917	0.000000	5.515682	0.026066	2.3
64	-0.110327	0.000000	5.515682	0.028344	2.6
65	-0.124165	1.000000	5.264969	0.021722	2.2
66	-0.126499	0.116692	5.485202	0.051709	2.3
67	-0.155802	1.116692	5.237190	0.030158	4.7
68	-0.117149	0.227550	5.456556	0.030250	6.2
69	-0.141061	0.000000	5.515682	0.024580	3.3
70	-0.111830	0.999959	5.264979	0.021965	5.0
71	-0.135966	0.110896	5.486708	0.022985	6.0
72	-0.106960	0.000000	5.515682	0.010744	2.3
73	-0.139603	0.992484	5.266768	0.015494	1.9
74	-0.147320	1.984073	5.039547	0.024588	3.3
75	-0.119903	2.270119	4.977599	0.017298	7.0
76	-0.131539	3.267079	4.773105	0.023444	2.4
77	-0.117697	4.266652	4.584276	0.023538	2.1
78	-0.130300	5.266652	4.409748	0.028874	4.0
79	-0.132339	4.377511	4.564251	0.020587	3.3
80	-0.127607	5.040423	4.448058	0.015723	3.8
81	-0.138451	6.033037	4.284732	0.021051	1.8
82	-0.146602	5.144391	4.430370	0.015892	3.0
83	-0.121952	5.468878	4.376057	0.023824	3.6
84	-0.134719	5.397127	4.387952	0.027504	5.2
85	-0.159417	6.345363	4.235794	0.015084	2.8
86	-0.115411	6.886614	4.153581	0.014606	3.0
