1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.178706	0.000000	5.248390	0.017118	499.5
1	-0.172871	0.000000	5.248390	0.045145	3.6
2	-0.205198	0.000000	5.248390	0.012655	4.6
3	-0.195259	0.996394	5.010648	0.030838	3.5
4	-0.197996	0.162061	5.208197	0.017735	2.5
5	-0.164721	0.000000	5.248390	0.016342	2.0
6	-0.156539	0.000000	5.248390	0.013621	3.9
7	-0.191525	0.000000	5.248390	0.031810	5.6
8	-0.180246	0.000000	5.248390	0.029609	2.1
9	-0.191833	0.000000	5.248390	0.023626	2.5
10	-0.210682	1.000000	5.009827	0.015987	5.4
11	-0.189150	1.997679	4.792492	0.009468	5.6
12	-0.181982	1.170708	4.971252	0.026521	3.0
13	-0.197985	0.342547	5.164153	0.015010	2.1
14	-0.186982	1.342537	4.933020	0.036622	2.1
15	-0.171692	0.508213	5.124377	0.010264	6.4
16	-0.196865	1.419910	4.915996	0.015010	2.8
17	-0.194052	0.620131	5.097850	0.023846	3.0
18	-0.191723	1.620131	4.872482	0.010529	1.9
19	-0.184535	0.862711	5.041286	0.033387	2.9
20	-0.171883	1.119703	4.982715	0.014266	4.1
21	-0.181727	0.396212	5.151201	0.021227	4.7
22	-0.169515	0.000000	5.248390	0.015505	2.6
23	-0.195946	0.999989	5.009829	0.020635	2.3
24	-0.177071	1.999979	4.792012	0.025468	3.8
25	-0.173162	2.544760	4.681134	0.016379	4.0
26	-0.158082	1.710426	4.853109	0.008803	3.2
27	-0.190652	1.788055	4.836577	0.012672	3.7
28	-0.200265	1.146792	4.976621	0.023499	2.1
29	-0.174191	0.363345	5.159126	0.016675	4.0
30	-0.202876	0.000000	5.248390	0.023005	2.7
31	-0.226331	0.911830	5.029985	0.029043	3.3
32	-0.202122	0.077497	5.229093	0.020509	2.5
33	-0.232916	0.752704	5.066781	0.019379	3.0
34	-0.222962	1.747755	4.845146	0.016212	4.6
35	-0.194834	2.744293	4.641797	0.012895	2.9
36	-0.188416	1.925858	4.807505	0.015574	3.4
37	-0.173676	1.095366	4.988204	0.028556	2.7
38	-0.168112	2.093876	4.772529	0.009269	3.7
39	-0.176208	1.259686	4.951381	0.016510	3.9
40	-0.176738	0.447391	5.138909	0.022141	3.6
41	-0.214020	1.441479	4.911271	0.008255	3.0
