1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.119944	0.000000	3.802894	0.018848	693.9
1	-0.108961	0.000000	3.802894	0.023389	8.4
2	-0.097614	0.000000	3.802894	0.017669	3.6
3	-0.115044	0.999971	3.630040	0.019771	4.6
4	-0.124819	1.999962	3.472213	0.021532	5.5
5	-0.105807	1.068377	3.618788	0.013798	2.8
6	-0.129496	0.173209	3.771784	0.015637	6.6
7	-0.110648	0.704990	3.679374	0.027649	9.2
8	-0.129206	1.704990	3.517323	0.023926	24.0
9	-0.104740	0.773414	3.667811	0.023699	7.8
10	-0.125057	1.765558	3.507965	0.015644	10.0
11	-0.114986	0.834292	3.657585	0.022372	10.0
12	-0.088051	1.703369	3.517574	0.018719	11.3
13	-0.108049	0.771783	3.668086	0.018100	8.2
14	-0.118087	0.052368	3.793434	0.040907	7.5
15	-0.112154	1.052362	3.621416	0.019699	11.7
16	-0.116009	0.120776	3.781148	0.019082	8.6
17	-0.116160	0.776993	3.667209	0.025036	9.6
18	-0.123630	1.694654	3.518924	0.014007	10.6
19	-0.099981	2.694654	3.370413	0.018836	9.2
20	-0.120985	1.766135	3.507876	0.009707	7.8
21	-0.118653	0.906137	3.645589	0.028046	9.3
22	-0.098513	1.885389	3.489597	0.012567	9.1
23	-0.120365	1.217335	3.594525	0.016040	9.7
24	-0.138978	0.294517	3.750298	0.012191	5.7
25	-0.103737	1.287707	3.583176	0.012856	11.5
26	-0.097145	0.365676	3.737807	0.017197	8.3
27	-0.139144	1.365203	3.570760	0.032603	8.2
28	-0.124484	0.433693	3.725946	0.026345	10.9
29	-0.112578	1.433693	3.559859	0.021111	10.2
30	-0.121671	0.502260	3.714064	0.031214	6.7
31	-0.132813	0.000000	3.802894	0.018743	10.9
32	-0.101139	0.000000	3.802894	0.024639	8.2
33	-0.139639	0.999995	3.630036	0.019536	7.6
34	-0.116686	1.999995	3.472208	0.028967	8.3
35	-0.121484	2.999994	3.327533	0.018322	12.1
36	-0.112069	3.985317	3.196308	0.021043	9.6
37	-0.098763	4.279120	3.159160	0.013468	7.5
