1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.182273	0.000000	14.052877	0.031842	537.5
1	-0.177230	0.000000	14.052877	0.024238	5.4
2	-0.157063	0.000000	14.052877	0.009314	7.0
3	-0.157843	0.108953	13.980344	0.028967	4.1
4	-0.159920	0.000000	14.052877	0.017452	3.5
5	-0.158796	0.000000	14.052877	0.017168	6.2
6	-0.177229	0.000000	14.052877	0.025295	4.9
7	-0.165234	1.000000	13.414110	0.013321	3.8
8	-0.169553	0.352869	13.820645	0.018523	8.9
9	-0.176127	1.346472	13.206131	0.019656	5.2
10	-0.181521	0.651035	13.630315	0.026108	8.7
11	-0.188843	0.000000	14.052877	0.013535	5.3
12	-0.179285	0.000000	14.052877	0.012240	4.5
13	-0.187789	0.000000	14.052877	0.011213	6.0
14	-0.157688	0.000000	14.052877	0.021718	4.2
15	-0.145100	0.000000	14.052877	0.014804	5.6
16	-0.187686	0.999441	13.414451	0.019046	6.9
17	-0.188469	1.999441	12.831200	0.015605	5.1
18	-0.154151	2.999441	12.296554	0.020210	3.9
19	-0.148413	3.999441	11.804681	0.025503	4.4
20	-0.187452	4.999441	11.350645	0.023191	4.1
21	-0.158977	5.997084	10.931196	0.008258	3.6
22	-0.176426	5.301860	11.220135	0.013585	4.3
23	-0.171171	6.301826	10.809183	0.019137	4.7
24	-0.150570	7.301805	10.427265	0.021895	4.2
25	-0.175660	6.606867	10.689747	0.025135	3.2
26	-0.153495	5.911430	10.965988	0.012563	5.4
27	-0.159350	5.215994	11.256885	0.012503	4.5
28	-0.187006	6.215994	10.843272	0.010032	3.2
29	-0.188831	5.553026	11.114004	0.024528	3.7
30	-0.181488	4.857589	11.412913	0.013760	4.2
31	-0.189725	5.857589	10.987971	0.014422	4.5
32	-0.177680	6.857589	10.593538	0.011949	3.8
33	-0.162148	6.162186	10.864753	0.010089	5.1
34	-0.196201	5.482865	11.143448	0.012236	5.0
35	-0.174760	6.305865	10.807584	0.015120	3.6
36	-0.178406	5.610434	11.090027	0.020638	4.1
37	-0.160436	4.914997	11.387631	0.018824	5.1
38	-0.153060	5.914997	10.964535	0.015084	4.1
39	-0.188132	5.403913	11.176768	0.033050	4.2
40	-0.189118	4.708477	11.479110	0.020087	5.0
41	-0.175709	5.708477	11.049317	0.010980	4.4
42	-0.174624	5.013040	11.344711	0.012560	3.7
43	-0.195669	6.013013	10.924750	0.019003	4.9
44	-0.162880	5.317749	11.213361	0.011719	4.1
45	-0.139540	4.622313	11.517712	0.017688	6.2
46	-0.200666	3.926876	11.839046	0.019556	7.3
47	-0.172911	3.990749	11.808787	0.013543	6.2
48	-0.168041	3.295690	12.146616	0.012193	5.1
49	-0.159301	3.000438	12.296044	0.011667	6.7
50	-0.202620	3.999482	11.804662	0.017089	5.3
51	-0.191395	3.311776	12.138579	0.023486	5.7
52	-0.142591	2.616339	12.496027	0.023163	7.9
53	-0.201844	3.616339	11.988396	0.017306	4.8
54	-0.144938	4.616339	11.520398	0.025101	8.2
55	-0.161465	5.607958	11.091059	0.027119	5.5
56	-0.174403	6.607958	10.689325	0.020325	8.3
57	-0.178279	6.186987	10.854841	0.012615	5.5
58	-0.185310	5.491551	11.139794	0.018011	5.2
59	-0.166486	6.491547	10.734588	0.022485	6.9
60	-0.145084	5.796111	11.013181	0.024237	5.0
61	-0.182180	6.794674	10.617517	0.020121	8.7
62	-0.146806	7.794674	10.248785	0.022093	6.6
63	-0.180447	8.794674	9.904805	0.009690	5.5
64	-0.195827	8.099237	10.141518	0.014429	5.7
65	-0.189892	9.098046	9.804970	0.024281	4.6
66	-0.170484	10.098046	9.489678	0.013427	7.3
67	-0.163407	11.098046	9.194031	0.016348	5.1
68	-0.178892	10.819267	9.274583	0.010775	6.7
69	-0.170442	11.819176	8.992012	0.018548	5.5
70	-0.186335	11.123744	9.186676	0.006821	6.3
71	-0.156273	12.122554	8.909652	0.008761	6.1
72	-0.182830	11.428255	9.100410	0.014386	5.3
73	-0.192150	10.737590	9.298451	0.013271	6.0
74	-0.181925	10.042506	9.506656	0.005704	6.9
75	-0.196054	10.885047	9.255449	0.015711	5.4
76	-0.186034	11.885001	8.974013	0.021480	8.1
77	-0.157833	12.884984	8.709180	0.017796	5.7
78	-0.193733	12.189550	8.891667	0.014383	7.8
79	-0.179365	11.785892	9.001141	0.029566	4.8
80	-0.190736	12.606558	8.781335	0.014160	4.8
81	-0.151168	13.606558	8.527587	0.013710	6.2
82	-0.214847	12.911133	8.702464	0.013942	6.0
83	-0.160230	13.845745	8.469052	0.005759	5.2
84	-0.174165	13.456677	8.564680	0.018435	6.3
85	-0.167193	14.456120	8.323258	0.018029	5.7
86	-0.189489	13.764459	8.488854	0.024789	4.8
87	-0.178464	14.556136	8.299845	0.027367	5.9
88	-0.160459	13.878747	8.461039	0.016728	4.5
89	-0.184587	13.328989	8.596537	0.014849	5.7
90	-0.195056	14.328989	8.353209	0.022257	4.9
91	-0.194487	15.328884	8.123300	0.022516	6.7
92	-0.177011	16.328880	7.905687	0.027631	6.8
93	-0.157489	17.328880	7.699427	0.013720	5.5
94	-0.182157	18.328880	7.503657	0.015087	7.7
95	-0.157716	17.633446	7.638729	0.010986	5.6
96	-0.156538	17.996137	7.567684	0.013631	5.3
97	-0.176441	17.485695	7.668055	0.017785	5.9
98	-0.192422	18.485531	7.473888	0.007577	5.0
99	-0.174063	19.485061	7.289366	0.018239	5.1
100	-0.184511	20.485061	7.113655	0.020739	6.5
101	-0.170414	21.485061	6.946216	0.016064	5.5
102	-0.167621	20.789624	7.061811	0.021594	7.0
103	-0.192746	20.094188	7.181318	0.013063	5.6
104	-0.171917	21.094177	7.010719	0.009444	5.5
105	-0.206138	22.093672	6.848115	0.015138	6.1
106	-0.181640	21.408201	6.958806	0.023540	3.9
107	-0.158247	22.402553	6.799379	0.017002	5.5
108	-0.179677	21.707574	6.910026	0.010758	5.7
109	-0.176091	22.677046	6.756648	0.027120	5.2
110	-0.152424	23.677046	6.605415	0.015007	5.2
111	-0.144839	22.981609	6.709860	0.014539	7.0
112	-0.180328	23.981609	6.560691	0.016581	5.0
113	-0.164882	23.286172	6.663715	0.010476	5.2
114	-0.165292	24.286172	6.516568	0.013774	5.9
115	-0.177772	25.071594	6.405475	0.031320	5.1
116	-0.197251	24.376158	6.503645	0.026254	5.6
117	-0.184062	25.376158	6.363408	0.010947	6.4
118	-0.171385	24.680895	6.460259	0.010014	5.0
119	-0.184447	25.490337	6.347780	0.008787	6.3
120	-0.170994	24.797619	6.443794	0.007597	4.9
121	-0.158436	24.586830	6.473590	0.019281	5.0
122	-0.176759	23.894110	6.573478	0.023716	7.2
123	-0.157109	23.479524	6.634748	0.014603	5.5
124	-0.161361	24.479524	6.488864	0.014249	5.7
125	-0.160173	24.212121	6.527241	0.016917	5.2
126	-0.187855	23.519778	6.628749	0.022424	4.9
127	-0.160529	24.519778	6.483125	0.014193	4.9
128	-0.184324	25.476030	6.349734	0.016793	4.6
129	-0.166092	26.476030	6.215988	0.008253	4.5
130	-0.174686	27.475858	6.087781	0.024886	5.4
131	-0.165580	28.413800	5.972227	0.013489	5.9
132	-0.180810	29.413760	5.853767	0.014405	4.9
133	-0.182276	30.413759	5.739912	0.016966	5.9
134	-0.174317	31.413408	5.630438	0.032316	5.7
135	-0.164755	30.725876	5.705277	0.015096	4.8
136	-0.192629	31.354286	5.636796	0.018968	4.7
137	-0.164121	32.354286	5.531148	0.020678	5.8
138	-0.170815	33.354281	5.429387	0.022769	4.5
139	-0.171361	34.354281	5.331303	0.015187	4.6
140	-0.204356	34.651645	5.302816	0.029887	6.0
141	-0.176731	33.956224	5.369918	0.017542	5.3
142	-0.174299	33.260787	5.438742	0.021402	4.8
143	-0.201835	34.260787	5.340323	0.012911	5.6
144	-0.130464	33.565363	5.408384	0.013908	5.0
145	-0.183391	34.546505	5.312853	0.012803	5.2
146	-0.165234	35.544606	5.219073	0.014795	6.3
147	-0.178694	36.541739	5.128632	0.016647	5.1
148	-0.168581	35.846302	5.191374	0.017555	5.0
149	-0.177702	35.151073	5.255651	0.028345	5.7
150	-0.174343	34.455636	5.321559	0.021179	4.3
151	-0.187433	35.455636	5.227298	0.008027	6.2
152	-0.161155	34.761193	5.292398	0.009531	6.0
153	-0.183070	35.744176	5.200717	0.013925	5.0
154	-0.165987	36.573740	5.125782	0.020289	5.9
155	-0.162098	36.058357	5.172081	0.017971	5.7
156	-0.179364	37.057684	5.083055	0.016883	4.8
157	-0.166130	38.057684	4.996986	0.028715	6.5
158	-0.156036	39.057684	4.913783	0.026808	5.0
159	-0.186629	40.057684	4.833305	0.015570	4.9
160	-0.153210	39.362247	4.888990	0.011027	4.3
161	-0.153518	38.666847	4.945970	0.010224	4.3
162	-0.161724	37.975522	5.003948	0.017573	3.8
163	-0.162523	37.639738	5.032601	0.021557	2.8
164	-0.177149	36.944302	5.093002	0.011104	2.8
165	-0.185419	36.302633	5.150033	0.012813	2.8
166	-0.182531	35.748157	5.200353	0.014236	6.2
167	-0.173444	35.052720	5.264873	0.015614	5.3
168	-0.167180	34.357284	5.331014	0.012087	4.9
169	-0.154191	35.356499	5.236493	0.018381	3.5
170	-0.173244	34.661062	5.301919	0.014556	3.7
171	-0.163735	35.661062	5.208346	0.022685	3.9
172	-0.177789	36.661062	5.118019	0.009911	3.5
173	-0.172785	37.661056	5.030772	0.013668	6.4
174	-0.162368	38.642115	4.948021	0.017087	7.1
175	-0.165205	39.641659	4.866464	0.020391	7.8
176	-0.165927	38.946222	4.922920	0.007933	5.9
177	-0.146010	38.250788	4.980700	0.011972	9.3
178	-0.170432	38.657144	4.946774	0.026763	6.2
179	-0.149690	37.961707	5.005120	0.023039	14.2
180	-0.179117	37.266270	5.064859	0.011875	9.3
181	-0.152509	38.266270	4.979399	0.015707	5.4
182	-0.166449	37.585189	5.037287	0.021135	10.0
183	-0.175973	38.585128	4.952753	0.028818	7.8
184	-0.135762	39.585128	4.871004	0.021080	8.6
185	-0.162403	38.889691	4.927566	0.013622	5.0
186	-0.182001	38.283497	4.977952	0.012779	4.6
187	-0.174027	39.282761	4.895436	0.019074	5.8
188	-0.178477	38.732812	4.940508	0.019225	4.3
189	-0.190440	39.385339	4.887120	0.016406	4.4
190	-0.184468	40.385339	4.807507	0.019103	6.4
191	-0.144946	41.385339	4.730445	0.013780	4.9
192	-0.176859	40.690037	4.783762	0.020560	5.0
193	-0.162600	41.690037	4.707453	0.009468	5.5
194	-0.164565	42.690036	4.633542	0.025268	4.7
195	-0.169010	43.689898	4.561924	0.022177	5.4
196	-0.169251	42.994463	4.611499	0.013320	4.4
197	-0.190902	42.299109	4.662158	0.020893	4.8
198	-0.158419	43.299109	4.589650	0.019626	4.6
199	-0.182710	43.676622	4.562861	0.011248	7.1
200	-0.169725	42.981457	4.612437	0.013392	9.5
201	-0.148044	42.286068	4.663118	0.007118	3.8
202	-0.181016	41.590701	4.714924	0.017395	4.4
203	-0.165777	40.895354	4.767893	0.014333	7.9
204	-0.205144	40.199918	4.822072	0.009213	5.1
205	-0.147788	41.134289	4.749558	0.013992	5.7
206	-0.161945	40.438853	4.803319	0.020241	5.5
207	-0.177247	39.743463	4.858308	0.011890	4.0
