1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.112015	0.000000	4.881868	0.007690	635.3
1	-0.105660	0.000000	4.881868	0.006334	6.0
2	-0.112290	0.000000	4.881868	0.013574	6.9
3	-0.095861	0.000000	4.881868	0.022232	6.2
4	-0.104741	0.961799	4.668071	0.012219	5.9
5	-0.112897	1.961799	4.464774	0.006272	7.8
6	-0.115381	2.945116	4.281426	0.009347	6.4
7	-0.102236	3.713674	4.148280	0.015355	9.0
8	-0.096746	4.713641	3.986959	0.014461	6.0
9	-0.099634	5.713641	3.837711	0.033233	8.8
10	-0.102214	4.770474	3.978167	0.014458	5.3
11	-0.111930	3.827307	4.129293	0.014766	7.0
12	-0.112589	4.138620	4.078157	0.011934	8.6
13	-0.110249	4.576696	4.008307	0.013240	23.1
14	-0.098362	5.576695	3.857486	0.015945	7.0
15	-0.119418	4.633559	3.999415	0.009469	7.7
16	-0.120337	4.963776	3.948549	0.008893	12.2
17	-0.114992	5.943545	3.804965	0.007860	9.8
18	-0.105435	5.002264	3.942704	0.015280	8.9
19	-0.106328	4.059157	4.091089	0.022170	8.9
20	-0.114213	3.115990	4.251090	0.008352	7.9
21	-0.110213	2.315664	4.397011	0.018334	8.4
22	-0.103343	3.315469	4.216215	0.016763	7.1
23	-0.115883	2.372303	4.386356	0.019571	10.2
24	-0.109302	1.429138	4.570806	0.010662	4.4
25	-0.119253	0.485972	4.771450	0.009783	4.2
26	-0.114698	1.474270	4.561627	0.012890	3.7
27	-0.100598	0.622379	4.741349	0.009247	5.1
28	-0.120543	1.621421	4.531954	0.018634	7.6
29	-0.115633	0.678316	4.729114	0.007223	10.4
30	-0.125716	0.000000	4.881868	0.026399	6.5
31	-0.127593	0.999955	4.659975	0.017646	10.0
32	-0.133585	1.999955	4.457367	0.009371	8.0
33	-0.097819	2.926059	4.284836	0.013684	8.7
34	-0.117680	1.982896	4.460675	0.008476	6.4
35	-0.094971	1.057181	4.647885	0.012644	8.4
36	-0.128120	0.135466	4.850578	0.015026	5.9
37	-0.100367	1.135440	4.631452	0.020728	7.4
38	-0.109285	2.135439	4.431264	0.014414	6.6
39	-0.134053	1.192273	4.619592	0.007807	6.3
40	-0.120879	0.249185	4.824620	0.018634	6.6
41	-0.126529	1.249153	4.607782	0.029389	7.0
42	-0.114051	2.249153	4.409590	0.011794	7.8
43	-0.132252	3.245868	4.228318	0.018755	6.3
44	-0.096833	4.245866	4.060833	0.011699	9.4
45	-0.090948	3.302705	4.218429	0.013824	5.4
46	-0.120748	4.268936	4.057125	0.012938	7.2
47	-0.113913	3.325769	4.214429	0.020670	8.0
48	-0.084755	4.325769	4.048021	0.007850	5.7
49	-0.115571	3.382603	4.204606	0.004755	6.7
50	-0.133407	4.351315	4.043942	0.010442	6.0
