1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.097682	0.000000	15.893297	0.008817	1682.5
1	-0.096272	0.000000	15.893297	0.008439	6.7
2	-0.098768	0.334874	15.643834	0.007661	12.9
3	-0.100829	0.341114	15.639260	0.006854	10.6
4	-0.094991	0.000000	15.893297	0.013569	15.4
5	-0.102311	0.000000	15.893297	0.008792	6.7
6	-0.098751	0.000000	15.893297	0.009899	12.4
7	-0.113709	0.000000	15.893297	0.004805	11.9
8	-0.076441	0.000000	15.893297	0.013889	8.4
9	-0.085354	0.000000	15.893297	0.016653	16.6
10	-0.093452	0.000000	15.893297	0.014894	11.4
11	-0.092732	1.000000	15.170874	0.012306	16.8
12	-0.086086	2.000000	14.511271	0.007991	13.9
13	-0.090688	1.275326	14.983360	0.012093	12.7
14	-0.093551	0.960878	15.197900	0.006050	10.5
15	-0.099196	0.236420	15.716360	0.008189	13.6
16	-0.089614	0.000000	15.893297	0.010674	18.6
17	-0.098891	0.000000	15.893297	0.008170	16.7
18	-0.109371	0.999984	15.170885	0.008572	8.8
19	-0.087577	1.999979	14.511284	0.002668	12.2
20	-0.094485	2.991200	13.911735	0.013775	18.2
21	-0.098530	2.280151	14.336644	0.012275	13.2
22	-0.114172	1.555596	14.797180	0.015876	18.4
23	-0.093357	2.379090	14.275972	0.008298	15.0
24	-0.105654	1.654412	14.732637	0.012532	17.8
25	-0.090671	0.929734	15.219484	0.011057	13.1
26	-0.101116	0.205056	15.739606	0.011739	18.7
27	-0.107540	0.000000	15.893297	0.013060	14.7
28	-0.088307	0.000000	15.893297	0.018154	18.4
29	-0.093477	0.000000	15.893297	0.008265	12.7
30	-0.103933	0.960597	15.198094	0.015612	17.3
31	-0.087432	0.235920	15.716731	0.008859	16.7
32	-0.118536	0.000000	15.893297	0.008156	17.7
33	-0.081648	0.000000	15.893297	0.011960	15.0
34	-0.107176	0.000000	15.893297	0.008285	15.7
35	-0.104836	0.000000	15.893297	0.010812	13.0
36	-0.105653	0.000000	15.893297	0.013225	8.3
37	-0.110361	0.000000	15.893297	0.007732	18.6
38	-0.112764	0.000000	15.893297	0.012857	8.2
39	-0.127515	0.000000	15.893297	0.010332	18.4
40	-0.110475	0.000000	15.893297	0.013173	10.2
41	-0.109461	0.000000	15.893297	0.014511	16.3
42	-0.100549	0.000000	15.893297	0.011773	15.9
43	-0.117333	0.000000	15.893297	0.008896	13.0
44	-0.116128	0.700670	15.380135	0.010385	14.8
45	-0.117073	0.513442	15.513985	0.008614	7.3
46	-0.119296	0.000000	15.893297	0.014247	15.6
47	-0.120765	0.000000	15.893297	0.012548	11.3
48	-0.127081	0.000000	15.893297	0.012362	9.2
49	-0.125766	0.000000	15.893297	0.015388	15.5
50	-0.118826	0.000000	15.893297	0.007046	12.8
51	-0.110044	0.000000	15.893297	0.009651	17.7
52	-0.125075	0.993657	15.175249	0.014740	11.8
53	-0.109116	1.878918	14.588069	0.017393	14.4
54	-0.116359	1.154240	15.065253	0.017867	6.9
55	-0.125486	0.429562	15.574710	0.016092	10.8
56	-0.132567	0.000000	15.893297	0.008955	8.2
57	-0.128792	0.000000	15.893297	0.012365	9.4
