1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.140184	0.000000	12.742885	0.026968	429.7
1	-0.152234	0.000000	12.742885	0.023229	5.1
2	-0.138482	0.000000	12.742885	0.013726	2.7
3	-0.146021	0.000000	12.742885	0.015822	3.9
4	-0.147903	0.279048	12.575778	0.011950	3.3
5	-0.151431	0.000000	12.742885	0.011687	4.0
6	-0.165971	0.000000	12.742885	0.015609	2.8
7	-0.129834	0.859515	12.241835	0.013155	4.8
8	-0.183726	0.183177	12.632693	0.017629	6.1
9	-0.137670	0.000000	12.742885	0.021244	3.2
10	-0.157038	0.000000	12.742885	0.029347	4.0
11	-0.145661	0.000000	12.742885	0.012039	5.7
12	-0.148765	0.999894	12.163721	0.011143	4.0
13	-0.157281	0.276908	12.577042	0.025736	8.4
14	-0.152393	0.000000	12.742885	0.010876	5.9
15	-0.117388	0.000000	12.742885	0.021777	8.4
16	-0.140799	0.000000	12.742885	0.016017	4.9
17	-0.151991	0.000000	12.742885	0.015632	7.8
18	-0.175609	0.000000	12.742885	0.015431	4.7
19	-0.156188	0.000000	12.742885	0.030185	4.7
20	-0.136370	0.000000	12.742885	0.020891	8.1
21	-0.163707	0.000000	12.742885	0.045230	4.8
22	-0.203725	0.000000	12.742885	0.019821	7.6
23	-0.165688	0.000000	12.742885	0.003229	3.9
24	-0.179891	0.000000	12.742885	0.026476	3.9
25	-0.196928	0.913363	12.211753	0.027399	4.4
26	-0.185580	0.189805	12.628742	0.016356	3.3
27	-0.159623	1.189803	12.059620	0.017523	3.7
28	-0.166609	0.466245	12.466110	0.026901	3.6
29	-0.214248	1.466245	11.911229	0.035688	2.5
30	-0.209474	2.466245	11.403639	0.021090	3.2
31	-0.206185	1.742687	11.766445	0.024024	3.2
32	-0.176085	2.742687	11.270863	0.023811	2.8
33	-0.202316	2.019129	11.625139	0.012887	2.7
34	-0.218650	1.296421	12.001952	0.019794	3.7
35	-0.181463	1.896882	11.687206	0.021141	3.8
36	-0.182406	2.896882	11.198138	0.024330	2.7
37	-0.187764	3.896880	10.748358	0.019152	3.6
38	-0.144782	4.809176	10.368428	0.009597	3.1
39	-0.172889	4.085670	10.667468	0.011572	2.5
40	-0.189523	3.507686	10.919047	0.012033	3.7
41	-0.154637	3.983285	10.711185	0.012109	2.8
42	-0.196832	3.383464	10.974674	0.011596	2.9
43	-0.205871	4.379600	10.543924	0.027953	3.2
44	-0.209667	3.775821	10.800876	0.031146	3.6
45	-0.221415	3.052263	11.125796	0.009115	2.8
46	-0.208690	4.052263	10.681693	0.030064	4.1
47	-0.175933	5.052262	10.271683	0.022204	3.5
48	-0.201541	4.328704	10.565111	0.017000	3.0
49	-0.219142	3.747175	10.813379	0.044008	2.7
50	-0.201978	3.023617	11.139063	0.020207	3.3
51	-0.180737	4.023617	10.693921	0.024485	2.4
52	-0.202565	3.380778	10.975884	0.028922	2.4
53	-0.214576	2.657220	11.311582	0.011683	2.2
54	-0.191871	3.657220	10.852829	0.013228	2.6
55	-0.211909	4.486515	10.499693	0.003998	2.9
56	-0.185476	5.428502	10.125454	0.012673	2.6
57	-0.183417	4.860032	10.348038	0.028292	2.1
58	-0.209297	4.775367	10.382028	0.015235	2.2
59	-0.231568	4.051809	10.681886	0.021004	2.4
60	-0.200108	3.580411	10.886741	0.020880	3.3
61	-0.211893	2.856854	11.216927	0.019940	2.2
62	-0.182705	2.133296	11.567767	0.018516	2.4
63	-0.222424	1.409739	11.941263	0.021523	2.3
64	-0.283830	0.686181	12.339682	0.039777	2.2
65	-0.245109	1.685176	11.796275	0.019540	3.3
66	-0.214420	0.961618	12.184921	0.025595	3.2
67	-0.219548	0.238061	12.600047	0.034348	2.8
68	-0.230229	0.000000	12.742885	0.024224	2.5
69	-0.210330	1.000000	12.163663	0.019788	2.7
70	-0.220635	1.999998	11.634809	0.021082	4.1
71	-0.205490	2.999998	11.150025	0.018561	2.3
72	-0.227473	3.999998	10.704024	0.007291	2.6
73	-0.213086	3.277767	11.022455	0.018030	4.1
74	-0.213946	3.862827	10.763079	0.028157	4.0
75	-0.203100	3.139269	11.085695	0.018482	2.5
76	-0.189945	4.139269	10.644724	0.026325	2.5
77	-0.208903	5.037848	10.277369	0.015760	2.8
78	-0.219464	4.314370	10.571094	0.019088	2.6
79	-0.225675	3.590815	10.882136	0.019977	4.9
80	-0.196998	2.867257	11.212038	0.024523	2.6
81	-0.215229	3.858447	10.764976	0.035023	2.8
82	-0.235482	3.134889	11.087707	0.021467	2.5
83	-0.223772	4.134889	10.646579	0.009581	3.8
84	-0.226042	3.414056	10.960923	0.034119	2.7
85	-0.233837	4.414056	10.529629	0.022341	2.5
86	-0.234238	3.690498	10.838201	0.012670	2.5
87	-0.216610	4.528405	10.482464	0.022790	2.5
88	-0.239536	3.821818	10.780861	0.038106	4.0
89	-0.219838	3.098260	11.104560	0.012596	2.6
90	-0.223991	2.374702	11.448299	0.019087	2.5
91	-0.200118	3.374701	10.978620	0.009733	2.6
92	-0.224885	3.731098	10.820408	0.007700	2.4
93	-0.232925	4.333040	10.563303	0.014178	3.9
94	-0.196997	5.331825	10.162629	0.026947	2.6
95	-0.241769	4.609583	10.449236	0.018790	2.6
96	-0.249370	5.359699	10.151883	0.013227	2.5
97	-0.204679	6.359699	9.780831	0.030885	2.4
98	-0.208203	5.636141	10.046522	0.017021	4.0
99	-0.194744	4.912583	10.327051	0.026076	2.6
100	-0.216221	4.189025	10.623697	0.020683	2.3
101	-0.206754	3.465467	10.937889	0.019050	2.4
102	-0.189896	2.741911	11.271232	0.018795	2.6
103	-0.252311	2.018353	11.625531	0.017458	4.1
104	-0.203562	3.018345	11.141508	0.015592	2.6
