1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.049798	0.000000	3.434259	0.018797	658.8
1	-0.044631	0.000000	3.434259	0.009883	9.2
2	-0.048694	0.998789	3.278337	0.010022	5.2
3	-0.049334	0.863233	3.298663	0.014091	11.2
4	-0.043867	0.000000	3.434259	0.010032	5.8
5	-0.050710	0.930579	3.288533	0.012045	10.9
6	-0.049387	1.747811	3.170390	0.008851	7.6
7	-0.049478	2.746914	3.037003	0.008804	6.4
8	-0.057005	1.806150	3.162280	0.013635	9.5
9	-0.054723	2.805910	3.029476	0.014127	6.5
10	-0.053791	1.854369	3.155608	0.013497	11.4
11	-0.070013	0.919393	3.290212	0.013348	7.0
12	-0.054810	0.502476	3.354006	0.016442	6.5
13	-0.056549	0.000000	3.434259	0.012448	5.1
14	-0.058661	1.000000	3.278156	0.007567	4.8
15	-0.054641	1.187123	3.250509	0.012508	4.2
16	-0.042973	2.174971	3.111954	0.012844	4.1
17	-0.051279	3.174920	2.983234	0.007918	4.8
18	-0.043539	2.462508	3.073816	0.009888	6.2
19	-0.055162	1.518592	3.202662	0.014511	5.3
20	-0.054373	2.486607	3.070662	0.011378	4.6
21	-0.053288	1.666241	3.181800	0.011051	5.2
22	-0.051658	0.744817	3.316627	0.018274	4.2
23	-0.055425	1.187345	3.250476	0.020755	4.9
24	-0.056518	0.235749	3.396134	0.006088	5.8
25	-0.061391	1.175883	3.252156	0.010041	4.0
26	-0.047503	0.279837	3.389097	0.007770	4.7
27	-0.056076	1.167799	3.253342	0.013904	4.5
28	-0.051519	0.831550	3.303450	0.011124	5.1
29	-0.061447	0.000000	3.434259	0.017632	5.0
30	-0.055428	0.999995	3.278157	0.011521	4.4
31	-0.049403	0.063207	3.423953	0.006641	4.5
32	-0.056303	0.623541	3.335228	0.009724	4.1
33	-0.045197	0.890033	3.294625	0.018976	5.1
34	-0.046038	0.000000	3.434259	0.017204	5.7
35	-0.053266	1.000000	3.278156	0.006715	5.8
36	-0.059211	0.076950	3.421721	0.007176	7.2
37	-0.042315	1.044412	3.271552	0.011472	6.8
38	-0.056808	0.113029	3.415874	0.012866	6.6
39	-0.052340	1.096806	3.263795	0.007658	8.5
40	-0.052156	0.381132	3.373041	0.010093	8.2
41	-0.050759	0.000000	3.434259	0.011023	9.0
42	-0.048816	0.000000	3.434259	0.018882	8.3
43	-0.051773	0.000000	3.434259	0.014663	6.8
44	-0.051250	1.000000	3.278156	0.016155	7.2
45	-0.055600	1.999620	3.135680	0.014970	6.3
46	-0.054791	1.048025	3.271016	0.012346	8.6
47	-0.057149	0.303790	3.385287	0.012865	6.5
48	-0.053961	0.000000	3.434259	0.015744	8.2
49	-0.055795	0.000000	3.434259	0.024279	7.6
50	-0.052786	0.000000	3.434259	0.012324	8.4
51	-0.049928	0.000000	3.434259	0.008066	6.8
52	-0.058796	0.944608	3.286431	0.013745	7.1
53	-0.051549	1.942356	3.143506	0.012007	7.9
54	-0.065623	2.942349	3.012212	0.009757	6.9
55	-0.056270	1.991265	3.136819	0.012982	7.2
56	-0.049598	2.495049	3.069559	0.010097	7.0
57	-0.059623	1.631271	3.186716	0.022048	8.6
58	-0.059013	0.679711	3.326587	0.009542	6.7
59	-0.053469	0.000000	3.434259	0.009252	6.0
60	-0.050905	0.000000	3.434259	0.010653	5.2
61	-0.054654	0.000000	3.434259	0.014415	9.0
62	-0.050980	0.000000	3.434259	0.017346	8.2
63	-0.051915	1.000000	3.278156	0.015489	9.4
64	-0.049275	1.997948	3.135908	0.008056	5.9
65	-0.045430	1.126175	3.259463	0.011689	9.4
66	-0.056366	0.186935	3.403958	0.017074	4.6
67	-0.048107	0.000000	3.434259	0.012457	8.2
68	-0.056141	0.000000	3.434259	0.018819	10.7
69	-0.053694	0.000000	3.434259	0.011493	6.4
70	-0.042922	0.999160	3.278282	0.010074	7.3
71	-0.056625	1.974991	3.139041	0.016214	6.3
72	-0.065936	2.974921	3.008120	0.012421	5.6
73	-0.049490	2.111695	3.120474	0.018362	6.2
74	-0.057406	1.160113	3.254471	0.005986	6.9
75	-0.055221	0.210203	3.400224	0.007982	6.0
76	-0.048227	0.000000	3.434259	0.013227	7.0
77	-0.049452	0.985850	3.280266	0.016566	5.3
