1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.134433	0.000000	10.557589	0.024077	954.2
1	-0.130720	0.000000	10.557589	0.017556	5.6
2	-0.130017	0.000000	10.557589	0.015840	5.1
3	-0.130217	0.000000	10.557589	0.012363	4.4
4	-0.132974	0.000000	10.557589	0.014999	5.4
5	-0.145338	0.000000	10.557589	0.027152	4.9
6	-0.143343	0.000000	10.557589	0.013780	5.3
7	-0.156703	0.840575	10.151260	0.016345	5.1
8	-0.139883	0.162202	10.476668	0.020774	4.6
9	-0.146819	0.000000	10.557589	0.017326	5.6
10	-0.147611	0.000000	10.557589	0.011356	5.8
11	-0.148205	0.000000	10.557589	0.024714	4.8
12	-0.152278	0.000000	10.557589	0.026539	4.9
13	-0.158425	0.000000	10.557589	0.018386	5.0
14	-0.152312	1.000000	10.077698	0.026100	4.1
15	-0.154589	0.321628	10.398332	0.018143	4.4
16	-0.157900	0.000000	10.557589	0.016440	5.1
17	-0.154695	0.000000	10.557589	0.016100	4.6
18	-0.167279	0.000000	10.557589	0.014428	3.6
19	-0.158882	0.000000	10.557589	0.027898	6.1
20	-0.160108	0.000000	10.557589	0.020971	4.3
21	-0.173049	0.000000	10.557589	0.012607	4.8
22	-0.159916	0.000000	10.557589	0.014461	4.6
23	-0.173325	0.917824	10.115482	0.024534	4.8
24	-0.162786	0.239457	10.438561	0.015743	4.6
25	-0.171763	0.000000	10.557589	0.021298	5.4
26	-0.193929	0.789454	10.175077	0.018132	4.9
27	-0.158971	0.133353	10.490970	0.017025	3.7
28	-0.169071	1.132294	10.017459	0.017006	5.7
29	-0.184114	0.454314	10.334022	0.017653	5.5
30	-0.173813	1.453703	9.874067	0.016320	3.9
31	-0.176555	2.453569	9.453118	0.013203	4.2
32	-0.174075	1.775197	9.734685	0.023697	6.0
33	-0.159917	1.096824	10.033540	0.018023	4.7
34	-0.180378	0.418451	10.351326	0.026499	6.1
35	-0.181259	0.290945	10.413317	0.010665	5.3
36	-0.164775	0.000000	10.557589	0.025831	4.6
37	-0.181169	0.000000	10.557589	0.011261	4.4
38	-0.157123	0.000000	10.557589	0.016193	5.6
39	-0.164328	0.000000	10.557589	0.016671	4.9
40	-0.182860	0.000000	10.557589	0.011452	5.2
41	-0.158003	0.000000	10.557589	0.018728	5.5
42	-0.166468	0.000000	10.557589	0.017820	4.5
43	-0.190261	0.000000	10.557589	0.022419	5.8
44	-0.171414	0.000000	10.557589	0.018871	5.1
45	-0.194812	0.000000	10.557589	0.024331	4.8
46	-0.188034	0.000000	10.557589	0.019982	4.4
47	-0.183356	0.000000	10.557589	0.025518	8.6
48	-0.213249	0.000000	10.557589	0.021203	9.0
49	-0.191791	0.000000	10.557589	0.017973	8.7
50	-0.208278	0.998553	10.078361	0.026831	8.2
51	-0.194009	0.320180	10.399038	0.007833	9.1
52	-0.228710	0.000000	10.557589	0.034327	9.1
53	-0.194119	0.000000	10.557589	0.022492	8.4
54	-0.202298	0.000000	10.557589	0.021500	9.9
55	-0.197418	0.000000	10.557589	0.017280	8.3
