1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.062231	0.000000	2.076231	0.022755	900.0
1	-0.056850	0.000000	2.076231	0.009008	12.4
2	-0.058254	0.986711	1.983054	0.016457	10.0
3	-0.052261	0.005723	2.075665	0.017639	8.5
4	-0.059270	1.005723	1.981341	0.026503	5.3
5	-0.059255	2.005723	1.895217	0.005443	7.2
6	-0.048402	1.023726	1.979721	0.008358	11.7
7	-0.052024	0.368206	2.040454	0.010233	4.9
8	-0.058011	0.000000	2.076231	0.018715	5.0
9	-0.047727	0.000000	2.076231	0.010850	9.6
10	-0.051603	0.000000	2.076231	0.013279	4.6
11	-0.054606	0.962845	1.985209	0.016279	3.2
12	-0.066763	1.836506	1.909261	0.022062	7.8
13	-0.051594	0.854507	1.995050	0.019227	8.0
14	-0.068117	1.146143	1.968778	0.009773	7.7
15	-0.054092	1.715940	1.919394	0.011150	9.8
16	-0.056441	2.715708	1.838479	0.014498	7.2
17	-0.054778	3.715640	1.764099	0.020058	4.4
18	-0.055856	4.715640	1.695499	0.016364	7.4
19	-0.058257	3.733646	1.762815	0.027632	8.9
20	-0.063565	4.733646	1.694313	0.021372	8.8
21	-0.063541	3.891953	1.751604	0.010931	8.6
22	-0.062875	4.025628	1.742248	0.016534	6.6
23	-0.055066	3.064693	1.811818	0.008581	7.3
24	-0.067333	2.268888	1.873783	0.013197	4.1
25	-0.055789	1.287619	1.956281	0.015402	9.8
26	-0.057982	0.305620	2.046448	0.014032	8.8
27	-0.062842	0.000000	2.076231	0.016552	8.1
28	-0.057784	0.000000	2.076231	0.017568	3.7
29	-0.066994	0.000000	2.076231	0.009142	4.5
30	-0.053435	0.000000	2.076231	0.010278	3.3
31	-0.055946	0.999719	1.981882	0.024822	3.7
32	-0.053865	0.018720	2.074381	0.012376	6.4
33	-0.060190	1.018720	1.980171	0.015396	4.9
34	-0.059454	0.149890	2.061516	0.011609	4.4
35	-0.059498	0.000000	2.076231	0.019008	4.6
36	-0.066997	0.977278	1.983905	0.011315	4.1
37	-0.054832	0.000000	2.076231	0.011669	3.5
38	-0.058244	0.000000	2.076231	0.014294	2.6
39	-0.063824	0.000000	2.076231	0.008533	4.9
40	-0.061089	0.996939	1.982132	0.012778	4.0
41	-0.052523	0.234169	2.053334	0.011596	4.6
42	-0.063660	0.830754	1.997221	0.018261	3.3
43	-0.064999	1.830754	1.909742	0.011769	6.2
44	-0.061574	2.830754	1.829604	0.011287	4.2
45	-0.056623	1.848842	1.908230	0.014498	3.7
46	-0.060927	1.441294	1.942884	0.018514	5.4
47	-0.065739	2.441293	1.860002	0.007945	4.3
48	-0.065597	3.441279	1.783902	0.016853	4.1
49	-0.064284	2.623792	1.845633	0.018445	5.0
50	-0.067594	2.869281	1.826651	0.016007	5.6
51	-0.067147	3.869281	1.753201	0.017721	4.4
52	-0.060386	2.887296	1.825273	0.017761	7.3
53	-0.061415	3.887296	1.751932	0.011004	4.6
54	-0.052284	2.912294	1.823365	0.012572	8.4
55	-0.059046	1.936218	1.900960	0.010802	5.0
56	-0.047020	2.936178	1.821546	0.015168	4.4
57	-0.073357	1.962251	1.898805	0.013084	4.7
58	-0.059743	2.935158	1.821623	0.010753	5.1
59	-0.055765	1.953277	1.899548	0.011079	4.4
60	-0.052414	1.098802	1.972996	0.016343	4.0
61	-0.067156	0.116841	2.064743	0.021562	6.9
62	-0.058593	1.116841	1.971386	0.018703	3.0
63	-0.062493	0.134842	2.062984	0.005908	3.4
64	-0.052446	1.133996	1.969859	0.016401	7.6
65	-0.056952	2.078602	1.889232	0.009419	4.6
66	-0.059010	3.075384	1.811013	0.015592	4.5
67	-0.069007	2.531043	1.852907	0.003005	7.8
68	-0.051430	1.904593	1.903585	0.012223	3.0
69	-0.058975	2.090748	1.888239	0.020575	2.5
70	-0.060755	1.108750	1.972108	0.010312	6.1
71	-0.081297	1.993095	1.896258	0.013893	4.2
72	-0.061603	1.666400	1.923589	0.018597	3.6
73	-0.062986	0.685543	2.010595	0.010090	3.6
74	-0.062349	1.685389	1.921979	0.014496	5.7
75	-0.058275	2.672427	1.841841	0.010804	4.4
76	-0.068405	1.898572	1.904086	0.006624	3.8
77	-0.054412	2.373260	1.865415	0.022420	5.7
78	-0.054894	1.391295	1.947223	0.013373	4.4
79	-0.058553	0.413626	2.036126	0.016044	4.4
80	-0.064559	1.413620	1.945283	0.009702	5.5
81	-0.046730	2.408645	1.862596	0.004938	4.8
82	-0.066301	1.451638	1.941989	0.011174	2.5
83	-0.067753	0.591673	2.019336	0.013691	4.6
84	-0.053051	1.591625	1.929956	0.015237	5.5
85	-0.065016	1.118223	1.971263	0.028211	4.0
86	-0.059769	0.210669	2.055609	0.012642	2.7
87	-0.066050	0.000000	2.076231	0.013335	5.1
88	-0.069687	0.999996	1.981857	0.019780	4.4
89	-0.056525	1.960674	1.898936	0.018092	3.3
