1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.212251	0.000000	6.660341	0.010760	852.7
1	-0.182319	0.000000	6.660341	0.013616	5.8
2	-0.206348	0.950992	6.371792	0.011481	12.8
3	-0.195195	0.142559	6.615432	0.030901	3.7
4	-0.189457	0.000000	6.660341	0.021015	4.7
5	-0.199174	0.000000	6.660341	0.017060	5.5
6	-0.207268	0.976576	6.364375	0.026979	5.5
7	-0.206356	1.976576	6.087381	0.018511	3.9
8	-0.208943	1.167018	6.309697	0.012931	10.5
9	-0.215795	0.357727	6.548785	0.019681	8.4
10	-0.211892	1.357721	6.255878	0.023027	4.8
11	-0.210365	0.548163	6.490909	0.009047	10.5
12	-0.209871	0.000000	6.660341	0.012161	9.1
13	-0.214771	0.000000	6.660341	0.013974	5.0
14	-0.219083	0.012358	6.656424	0.012666	6.0
15	-0.191543	0.000000	6.660341	0.013917	9.2
16	-0.230042	0.999926	6.357620	0.023068	7.9
17	-0.213060	1.999926	6.081201	0.014316	7.6
18	-0.192484	2.999925	5.827817	0.011308	6.3
19	-0.209930	3.960913	5.603447	0.035282	9.0
20	-0.204419	3.164189	5.788200	0.027700	14.4
21	-0.217421	4.164189	5.558183	0.024808	6.5
22	-0.216254	5.164189	5.345748	0.013623	8.1
23	-0.214198	4.356929	5.515935	0.014741	7.3
24	-0.205789	3.550394	5.697145	0.007195	8.4
25	-0.215849	3.260816	5.765147	0.016373	7.4
26	-0.223159	2.476972	5.957632	0.009159	9.6
27	-0.198504	3.476563	5.714330	0.015583	14.1
28	-0.223467	2.667408	5.909695	0.014506	8.5
29	-0.233033	1.857851	6.118999	0.011863	9.1
30	-0.213999	1.055626	6.341564	0.020184	11.2
31	-0.230372	1.761490	6.144904	0.022205	8.5
32	-0.204500	0.951943	6.371516	0.013528	8.1
33	-0.222870	0.145100	6.614637	0.012493	6.4
34	-0.221987	0.000000	6.660341	0.021573	14.0
35	-0.222574	0.000000	6.660341	0.010318	8.9
36	-0.231008	0.000000	6.660341	0.011451	13.5
37	-0.211874	0.848224	6.401764	0.015177	11.7
38	-0.201705	0.038774	6.648066	0.018198	9.4
39	-0.225633	0.000000	6.660341	0.006350	15.1
40	-0.240075	0.000000	6.660341	0.019649	13.3
41	-0.242497	0.998104	6.358146	0.016959	11.2
42	-0.219409	0.188552	6.601072	0.017312	10.8
43	-0.217665	0.000000	6.660341	0.011857	9.5
44	-0.227415	0.000000	6.660341	0.018252	10.3
45	-0.216485	0.000000	6.660341	0.024423	6.8
46	-0.252112	0.000000	6.660341	0.024622	5.8
47	-0.206820	0.000000	6.660341	0.015234	6.3
48	-0.186031	0.000000	6.660341	0.013220	5.5
49	-0.226059	0.000000	6.660341	0.019761	5.9
50	-0.239868	0.000000	6.660341	0.020797	9.2
51	-0.214511	0.000000	6.660341	0.010937	4.8
52	-0.208870	0.000000	6.660341	0.016523	6.5
53	-0.250646	0.000000	6.660341	0.021765	4.7
54	-0.212503	0.000000	6.660341	0.018333	7.8
55	-0.212268	0.000000	6.660341	0.023933	6.3
56	-0.237228	1.000000	6.357598	0.012928	5.0
57	-0.221934	1.999953	6.081193	0.023783	9.2
58	-0.215582	1.235331	6.290312	0.011679	6.6
59	-0.233680	2.234324	6.019851	0.035026	9.7
60	-0.212706	1.424767	6.237174	0.012995	6.3
61	-0.219668	2.424764	5.970910	0.020040	9.0
62	-0.197229	1.962180	6.091197	0.016926	16.9
63	-0.233159	1.152625	6.313796	0.020386	11.7
64	-0.230516	0.347648	6.551877	0.013683	13.4
65	-0.219735	0.282571	6.571911	0.014929	11.7
66	-0.216280	1.282484	6.277000	0.017633	8.8
67	-0.222250	2.282453	6.007407	0.007637	9.6
68	-0.230960	2.052150	6.067424	0.016446	14.0
69	-0.215043	1.251318	6.285792	0.021091	8.8
70	-0.217746	0.642080	6.462741	0.028867	13.3
71	-0.225382	1.340714	6.260640	0.015963	9.5
72	-0.209618	0.531166	6.496033	0.017103	8.2
73	-0.235175	1.309887	6.269290	0.015020	9.7
74	-0.224800	0.501716	6.504930	0.014048	11.6
75	-0.235846	1.501714	6.215845	0.022672	10.7
76	-0.239617	0.692841	6.447618	0.021152	16.7
77	-0.221213	0.000000	6.660341	0.016329	10.6
78	-0.223599	0.000000	6.660341	0.007639	7.4
79	-0.210214	0.000000	6.660341	0.024180	21.5
80	-0.216327	0.824261	6.408793	0.032461	8.0
81	-0.238682	0.014704	6.655681	0.013300	22.6
82	-0.224525	1.014704	6.353352	0.011536	7.5
83	-0.204348	2.002485	6.080524	0.018047	7.7
84	-0.221404	3.000886	5.827583	0.021411	12.4
85	-0.232290	2.193191	6.030527	0.015365	8.5
86	-0.218719	1.383634	6.248635	0.027780	9.8
87	-0.205524	0.574077	6.483112	0.023468	12.0
88	-0.206024	0.000000	6.660341	0.017091	9.7
89	-0.234051	0.989263	6.360703	0.012066	8.1
90	-0.242054	0.179710	6.603828	0.016718	11.5
91	-0.235484	1.177368	6.306752	0.009436	9.3
92	-0.230336	2.176764	6.034801	0.015392	9.4
93	-0.230282	3.171122	5.786540	0.023472	10.7
94	-0.216234	4.171122	5.556652	0.010618	6.8
95	-0.230463	3.361565	5.741304	0.015026	8.5
