1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.200606	0.000000	5.949236	0.015641	904.8
1	-0.251975	0.000000	5.949236	0.017485	4.2
2	-0.226086	0.929538	5.697063	0.021561	6.3
3	-0.240700	0.028641	5.941133	0.027217	5.7
4	-0.207700	0.000000	5.949236	0.017575	3.0
5	-0.208587	0.000000	5.949236	0.033425	2.0
6	-0.255640	1.000000	5.678816	0.028998	2.4
7	-0.227355	2.000000	5.431911	0.026038	4.8
8	-0.180519	1.099039	5.653366	0.017611	4.1
9	-0.248553	0.287148	5.868985	0.020596	2.1
10	-0.246493	1.247825	5.615558	0.021432	4.4
11	-0.201923	2.247819	5.374007	0.021378	3.4
12	-0.232137	1.458264	5.562939	0.035729	5.1
13	-0.199223	2.458133	5.325827	0.017315	2.4
14	-0.242949	1.557172	5.538547	0.013847	2.3
15	-0.223724	2.049027	5.420357	0.015577	5.7
16	-0.190783	1.405973	5.575922	0.019416	2.8
17	-0.191657	0.505614	5.809364	0.038308	3.4
18	-0.209770	1.505614	5.551235	0.044860	3.1
19	-0.199367	2.505614	5.315069	0.017142	5.3
20	-0.217397	1.604739	5.526892	0.012360	2.2
21	-0.215195	2.587659	5.296581	0.020762	3.7
22	-0.243854	2.999367	5.205719	0.025744	4.0
23	-0.215826	3.999366	4.997485	0.016668	2.3
24	-0.247008	4.999286	4.805284	0.041518	2.8
25	-0.230199	5.998263	4.627481	0.031683	6.0
26	-0.218314	6.998263	4.462204	0.038582	5.8
27	-0.248446	6.097302	4.610568	0.018402	3.0
28	-0.198610	5.198473	4.768749	0.022622	4.9
29	-0.244833	6.198445	4.593423	0.018565	4.2
30	-0.222657	7.183033	4.432949	0.035427	4.0
31	-0.250257	6.282072	4.579342	0.011725	3.5
32	-0.193727	7.281110	4.417576	0.020499	3.7
33	-0.273966	8.255024	4.270513	0.013937	7.1
34	-0.234721	9.211356	4.135331	0.010798	2.7
35	-0.195901	8.382223	4.252025	0.017907	4.5
36	-0.219908	8.806485	4.191502	0.027222	4.6
37	-0.243874	7.939251	4.317111	0.024918	4.4
38	-0.214889	7.038317	4.455829	0.017466	2.5
39	-0.238484	6.209072	4.591629	0.025488	5.3
40	-0.267570	5.308111	4.748876	0.013874	6.1
41	-0.253607	6.308097	4.574978	0.029760	3.3
42	-0.209021	5.407136	4.731068	0.018651	3.8
43	-0.247559	4.506175	4.898185	0.018001	2.3
44	-0.253118	3.609451	5.076665	0.026911	7.0
45	-0.206178	4.354846	4.927419	0.022419	3.0
46	-0.219077	5.354552	4.740507	0.015526	4.7
47	-0.221362	6.347650	4.568362	0.015629	7.0
48	-0.239918	7.346600	4.407370	0.023667	3.9
49	-0.248352	6.445641	4.552051	0.022150	4.1
50	-0.213981	5.544680	4.706553	0.015972	2.8
51	-0.197530	6.544463	4.535719	0.010453	6.5
52	-0.242688	7.365325	4.404460	0.020474	2.9
53	-0.213749	6.470243	4.547974	0.019687	7.3
54	-0.229987	5.571913	4.701730	0.026577	6.2
55	-0.209888	6.571913	4.531204	0.013604	4.6
56	-0.236700	5.770036	4.666932	0.019115	14.2
57	-0.226483	6.768627	4.499104	0.015655	8.7
58	-0.221012	7.765550	4.343180	0.016975	4.1
59	-0.226421	6.900043	4.477913	0.019635	8.1
60	-0.212106	6.000692	4.627065	0.019875	4.6
61	-0.221066	6.936761	4.472027	0.019207	2.5
62	-0.245530	6.035801	4.621056	0.019526	5.6
63	-0.205413	7.033903	4.456531	0.028878	5.6
64	-0.234334	8.033903	4.303037	0.026670	4.3
65	-0.216492	7.132942	4.440842	0.015717	3.1
66	-0.235826	8.132750	4.288437	0.026736	4.3
67	-0.215654	9.132750	4.146118	0.006818	5.0
68	-0.195221	9.005441	4.163710	0.009205	6.3
69	-0.239156	8.250370	4.271192	0.014994	5.0
70	-0.195565	8.480806	4.237807	0.018687	4.9
71	-0.236266	9.471663	4.100004	0.017811	2.4
