1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.141238	0.000000	4.115638	0.022152	460.3
1	-0.161733	0.000000	4.115638	0.018582	4.1
2	-0.127318	1.000000	3.928563	0.018066	3.4
3	-0.122425	2.000000	3.757756	0.007890	2.1
4	-0.128944	2.992415	3.602321	0.015703	5.3
5	-0.109662	2.060735	3.747859	0.039723	2.9
6	-0.140788	1.128546	3.905742	0.019729	2.3
7	-0.116445	2.109208	3.739998	0.009623	3.7
8	-0.129921	1.184145	3.895953	0.011892	3.8
9	-0.136412	0.252488	4.066742	0.025322	3.6
10	-0.124221	1.252488	3.883988	0.017533	2.3
11	-0.132228	2.252488	3.716952	0.018006	3.1
12	-0.134469	1.320879	3.872087	0.018839	2.1
13	-0.134804	2.320879	3.706052	0.014866	4.1
14	-0.115027	1.644907	3.816681	0.013848	4.5
15	-0.132867	2.629165	3.657700	0.024580	2.5
16	-0.120591	1.696978	3.807925	0.019407	3.4
17	-0.114847	0.764788	3.971019	0.018448	4.0
18	-0.140533	1.109462	3.909113	0.029149	4.4
19	-0.132778	2.109422	3.739963	0.023061	2.7
20	-0.099417	1.177232	3.897168	0.013659	4.3
21	-0.121743	2.177062	3.729049	0.036049	2.5
22	-0.133819	1.244872	3.885317	0.014052	3.8
23	-0.141742	2.244872	3.718170	0.010575	3.5
24	-0.113615	1.488530	3.843221	0.015525	4.0
25	-0.103432	1.749428	3.799146	0.023483	1.9
26	-0.116572	2.746275	3.639661	0.019688	3.5
27	-0.102155	3.746275	3.492582	0.036131	3.8
28	-0.137161	4.746275	3.356928	0.019087	2.2
29	-0.099905	5.746275	3.231418	0.012519	3.4
30	-0.107017	6.745977	3.114988	0.017292	2.1
31	-0.130077	5.833823	3.220875	0.008814	4.1
32	-0.114269	6.798651	3.109086	0.010644	4.4
33	-0.127987	5.869034	3.216654	0.017911	2.4
34	-0.138906	4.936846	3.332263	0.015020	2.0
35	-0.102233	5.936845	3.208556	0.024641	4.3
36	-0.112485	6.586239	3.133025	0.014261	4.8
37	-0.108772	7.586239	3.023426	0.025643	1.9
38	-0.144417	6.654049	3.125343	0.022190	2.4
39	-0.114269	7.653426	3.016337	0.015537	3.3
40	-0.157803	6.778794	3.111308	0.015478	4.6
41	-0.115003	5.846605	3.219341	0.020606	4.0
42	-0.105455	6.846605	3.103732	0.018674	1.9
43	-0.143831	7.846579	2.996140	0.023777	2.3
44	-0.099198	6.914389	3.096195	0.028268	4.0
45	-0.118165	5.982200	3.203163	0.028507	6.4
46	-0.124117	5.050010	3.317787	0.032956	13.5
47	-0.118629	6.050010	3.195133	0.010776	6.0
48	-0.090465	5.117840	3.309171	0.013600	5.2
49	-0.145174	6.103731	3.188800	0.020881	4.3
50	-0.124632	6.025624	3.198016	0.022038	7.5
51	-0.105095	5.093434	3.312266	0.013521	5.0
52	-0.121119	4.161689	3.434920	0.008914	3.1
53	-0.139707	4.370432	3.406658	0.025582	2.5
54	-0.097522	3.463429	3.532963	0.024144	4.6
55	-0.137268	4.463429	3.394216	0.012300	3.2
56	-0.104598	3.531239	3.523197	0.031704	3.4
57	-0.120058	2.599050	3.662367	0.009196	2.4
58	-0.137999	1.666860	3.812985	0.037946	2.5
59	-0.136011	0.734671	3.976522	0.010517	4.6
60	-0.108354	0.000000	4.115638	0.009733	4.7
61	-0.139164	0.483524	4.023008	0.028341	15.4
62	-0.130023	0.000000	4.115638	0.019134	4.6
63	-0.131102	0.000000	4.115638	0.020128	6.1
64	-0.156367	0.999997	3.928564	0.018856	3.7
65	-0.108892	0.068533	4.102250	0.015255	4.1
66	-0.106606	0.000000	4.115638	0.013669	2.3
67	-0.118774	0.999948	3.928572	0.039512	6.9
68	-0.129082	0.067758	4.102401	0.020190	3.7
69	-0.106903	1.067758	3.916501	0.013282	3.0
70	-0.122870	0.135984	4.089159	0.018887	6.9
71	-0.122307	0.000000	4.115638	0.029825	3.6
72	-0.098341	0.000000	4.115638	0.018874	3.5
73	-0.144176	0.000000	4.115638	0.010872	6.1
74	-0.105784	0.946797	3.938087	0.015922	3.5
75	-0.148689	0.104554	4.095248	0.016816	3.3
76	-0.100745	1.091275	3.912331	0.014601	2.5
77	-0.141527	0.160385	4.084443	0.011358	6.6
78	-0.154594	0.529386	4.014438	0.016197	3.2
79	-0.132976	0.000000	4.115638	0.021287	4.1
80	-0.135510	0.998946	3.928751	0.018559	2.1
81	-0.150703	1.998946	3.757928	0.032938	2.8
82	-0.133778	2.998946	3.601341	0.026493	4.3
83	-0.131004	3.998946	3.457281	0.017768	2.3
84	-0.106451	3.066756	3.591194	0.033665	2.8
85	-0.127907	2.399685	3.693571	0.008758	2.8
86	-0.126975	3.399679	3.542194	0.024499	5.8
87	-0.113245	4.367828	3.407008	0.016947	3.1
88	-0.110331	5.358719	3.278930	0.017170	3.5
89	-0.127368	6.354286	3.159592	0.030974	2.3
90	-0.133517	7.354286	3.048160	0.028889	5.4
91	-0.135851	6.422096	3.151779	0.030664	3.2
92	-0.152606	5.489907	3.262691	0.035967	3.9
93	-0.150075	6.489907	3.144004	0.017679	2.5
94	-0.137827	5.557717	3.254361	0.015799	4.0
95	-0.117584	4.634634	3.371548	0.019816	3.3
96	-0.121379	3.702482	3.498773	0.006457	3.8
97	-0.131381	4.637277	3.371200	0.010602	2.5
98	-0.140389	4.473462	3.392880	0.006857	4.6
99	-0.115682	5.320991	3.283630	0.023145	3.5
100	-0.154453	4.391574	3.403822	0.009417	4.2
101	-0.118200	3.459442	3.533539	0.011186	3.0
102	-0.118655	4.319997	3.413444	0.009571	4.9
