1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.193165	0.000000	2.447303	0.046789	1299.2
1	-0.193783	0.000000	2.447303	0.041176	5.1
2	-0.171279	0.000000	2.447303	0.022556	8.3
3	-0.184005	0.000000	2.447303	0.042357	9.0
4	-0.211039	0.000000	2.447303	0.022635	4.3
5	-0.187563	0.000000	2.447303	0.055159	5.0
6	-0.180560	0.000000	2.447303	0.046127	3.3
7	-0.173651	1.000000	2.336062	0.071634	3.5
8	-0.203623	2.000000	2.234494	0.024295	3.2
9	-0.173622	1.101689	2.325314	0.021181	4.4
10	-0.211113	0.275125	2.415655	0.025978	3.4
11	-0.187158	0.000000	2.447303	0.061859	3.1
12	-0.202553	0.000000	2.447303	0.071524	3.1
13	-0.206105	1.000000	2.336062	0.038031	9.5
14	-0.177658	1.999991	2.234495	0.053873	4.0
15	-0.202014	2.999973	2.141393	0.040414	6.0
16	-0.194966	2.101659	2.224661	0.027915	3.0
17	-0.212906	2.987154	2.142537	0.073037	3.9
18	-0.192204	2.140706	2.220908	0.120170	4.6
19	-0.204224	1.242392	2.310604	0.025587	3.3
20	-0.218640	0.344078	2.407852	0.038763	2.9
21	-0.197487	0.000000	2.447303	0.055716	3.5
22	-0.201691	0.000000	2.447303	0.020134	5.3
23	-0.209715	0.000000	2.447303	0.016975	3.3
24	-0.197434	0.507433	2.389563	0.044890	3.0
25	-0.193489	0.000000	2.447303	0.074917	3.5
26	-0.218467	0.000000	2.447303	0.073945	4.6
27	-0.162910	1.000000	2.336062	0.044236	2.5
28	-0.190703	2.000000	2.234494	0.130655	3.5
29	-0.198799	1.101686	2.325314	0.030382	4.0
30	-0.210265	2.101686	2.224659	0.026271	4.2
31	-0.198981	2.613685	2.176423	0.046478	3.2
32	-0.201930	3.309204	2.114153	0.022650	3.2
33	-0.199153	4.206960	2.038856	0.041884	3.9
34	-0.237074	5.177481	1.963266	0.043611	2.7
35	-0.162660	6.163237	1.892019	0.086069	3.6
