1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.054388	0.000000	14.055183	0.011255	854.9
1	-0.058735	0.000000	14.055183	0.013131	6.0
2	-0.055680	0.485162	13.737799	0.013914	7.5
3	-0.047697	0.000000	14.055183	0.011149	3.2
4	-0.051236	1.000000	13.416311	0.006921	7.4
5	-0.060714	0.089368	13.995623	0.012101	9.2
6	-0.048686	1.083394	13.365647	0.013184	9.1
7	-0.055038	0.170806	13.941786	0.011407	4.2
8	-0.049268	0.000000	14.055183	0.019221	18.8
9	-0.053326	1.000000	13.416311	0.015833	12.3
10	-0.061556	0.087412	13.996921	0.012037	4.3
11	-0.059425	1.086640	13.363682	0.015006	14.1
12	-0.050225	0.174103	13.939615	0.009597	7.0
13	-0.057790	1.169729	13.313597	0.011745	7.9
14	-0.054589	0.257416	13.884982	0.011364	5.3
15	-0.054316	1.257416	13.261146	0.014001	10.6
16	-0.059234	2.253134	12.693293	0.014940	4.8
17	-0.072755	3.253134	12.169926	0.015966	10.1
18	-0.052042	2.340546	12.645755	0.013754	3.8
19	-0.057554	1.588159	13.066972	0.008532	14.1
20	-0.065554	2.587886	12.513153	0.008719	4.4
21	-0.063060	1.679956	13.014083	0.007251	8.1
22	-0.047691	0.771615	13.557048	0.010849	3.9
23	-0.052352	0.368786	13.812616	0.007988	13.2
24	-0.045799	0.000000	14.055183	0.010350	3.0
25	-0.055116	0.000000	14.055183	0.010629	13.0
26	-0.045612	0.998230	13.417390	0.008297	4.0
27	-0.064990	1.998215	12.833989	0.005889	13.5
28	-0.056449	1.085806	13.364187	0.004289	7.4
29	-0.060489	0.188712	13.930004	0.009047	8.2
30	-0.068818	0.000000	14.055183	0.007942	4.3
31	-0.069229	0.999762	13.416456	0.009110	12.2
32	-0.048645	1.992972	12.836916	0.003011	8.1
33	-0.067837	1.475720	13.132342	0.013745	8.0
34	-0.050150	1.275809	13.250196	0.018268	12.9
35	-0.056309	0.363221	13.816214	0.013574	4.6
36	-0.053787	0.000000	14.055183	0.009426	10.4
37	-0.053778	0.000000	14.055183	0.011947	6.0
38	-0.062707	0.999979	13.416324	0.010124	15.0
39	-0.063350	0.087989	13.996538	0.012049	9.6
40	-0.061606	1.087989	13.362866	0.011533	6.9
41	-0.059995	0.175425	13.938744	0.015436	13.4
42	-0.048143	0.000000	14.055183	0.007132	4.0
43	-0.053323	0.955954	13.443225	0.011310	8.6
44	-0.050241	0.043916	14.025852	0.005327	3.9
45	-0.048534	0.000000	14.055183	0.009717	14.3
46	-0.057077	0.000000	14.055183	0.006869	9.1
47	-0.064035	0.855136	13.505239	0.006405	7.4
48	-0.061172	0.002479	14.053524	0.006586	10.5
49	-0.074603	0.663583	13.624654	0.015921	6.3
50	-0.056770	1.663265	13.023668	0.011895	13.2
51	-0.057398	0.750735	13.570063	0.010492	16.5
52	-0.061290	0.106471	13.984282	0.015103	10.7
53	-0.057451	1.106471	13.351694	0.011691	10.8
54	-0.066997	0.193883	13.926605	0.007812	9.0
55	-0.059684	1.193038	13.299614	0.009483	8.3
56	-0.061511	2.192578	12.726435	0.013031	8.3
57	-0.056292	1.280713	13.247280	0.006037	13.9
58	-0.066098	0.368164	13.813018	0.006443	6.8
59	-0.060471	0.000000	14.055183	0.007169	9.6
60	-0.046115	0.000000	14.055183	0.007478	11.5
61	-0.058773	0.306355	13.853089	0.015564	6.2
62	-0.066014	0.000000	14.055183	0.013992	10.2
63	-0.070513	1.000000	13.416311	0.012196	6.9
64	-0.065799	1.705644	12.999360	0.014972	10.1
65	-0.058349	2.705624	12.451005	0.013202	9.5
66	-0.062224	3.703498	11.948058	0.008190	8.1
67	-0.066876	2.790911	12.406370	0.009648	13.1
68	-0.060582	1.880957	12.899759	0.011673	3.8
69	-0.059614	2.852127	12.374529	0.008396	14.4
