1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.054366	0.000000	2.954824	0.019194	501.7
1	-0.040629	0.000000	2.954824	0.012182	5.2
2	-0.049609	0.000000	2.954824	0.013254	7.1
3	-0.054138	0.000000	2.954824	0.016322	4.6
4	-0.044046	0.923344	2.830376	0.007157	4.5
5	-0.050917	1.914591	2.707939	0.012821	4.2
6	-0.048684	2.662669	2.622329	0.014117	4.9
7	-0.047724	2.509734	2.639388	0.017427	3.9
8	-0.042595	3.504723	2.532218	0.021028	3.7
9	-0.048764	2.532500	2.636834	0.006614	4.9
10	-0.048470	2.180050	2.676927	0.007384	3.8
11	-0.042857	1.484116	2.759784	0.015147	4.0
12	-0.054526	2.025471	2.694898	0.008127	3.8
13	-0.054707	1.066650	2.811995	0.007042	5.8
14	-0.041726	1.431758	2.766226	0.011482	4.1
15	-0.050867	2.320715	2.660781	0.013749	4.3
16	-0.063235	3.319444	2.551510	0.013710	3.9
17	-0.058098	4.049871	2.477111	0.010137	4.0
18	-0.044815	5.040249	2.382900	0.016802	3.9
19	-0.061057	4.120444	2.470152	0.023557	3.2
20	-0.052374	3.148220	2.569602	0.017946	6.6
21	-0.048963	2.280966	2.665323	0.010064	4.4
22	-0.046131	3.017034	2.583637	0.010313	4.3
23	-0.054076	2.050277	2.691998	0.021951	4.6
24	-0.038581	3.049820	2.580115	0.018779	4.2
25	-0.041420	4.049820	2.477116	0.011153	4.0
26	-0.055877	3.077620	2.577136	0.013622	5.5
27	-0.047223	2.125810	2.683206	0.009905	5.1
28	-0.050251	3.117905	2.572831	0.014141	4.3
29	-0.048399	4.109489	2.471229	0.023325	4.6
30	-0.054400	3.137266	2.570768	0.010741	8.0
31	-0.043263	2.165054	2.678660	0.008156	6.5
32	-0.049007	1.503602	2.757394	0.013231	9.3
33	-0.050861	0.711969	2.857931	0.015067	9.0
34	-0.051206	0.000000	2.954824	0.016840	7.0
35	-0.053789	0.000000	2.954824	0.015693	5.5
36	-0.052822	0.999956	2.820519	0.006231	7.9
37	-0.060973	0.054128	2.947228	0.015190	13.7
38	-0.057179	0.483091	2.888379	0.013657	5.6
39	-0.042847	1.361990	2.774856	0.008570	10.5
40	-0.052171	0.590860	2.873962	0.014529	5.5
41	-0.067223	0.660085	2.864777	0.006382	10.6
42	-0.046234	0.762324	2.851318	0.005943	5.6
43	-0.048016	1.492792	2.758720	0.011645	8.4
44	-0.055392	2.300986	2.663033	0.022280	4.6
45	-0.049484	3.300964	2.553450	0.007896	7.8
46	-0.058248	4.284166	2.454157	0.011425	7.5
47	-0.045276	4.928675	2.393154	0.013482	6.2
48	-0.048455	3.956832	2.486345	0.019035	8.7
49	-0.049982	4.945834	2.391571	0.015028	4.0
50	-0.052524	3.973617	2.484674	0.011179	7.3
51	-0.047250	4.668931	2.417370	0.021609	6.1
52	-0.047063	3.696708	2.512534	0.016065	5.3
53	-0.056876	2.908873	2.595325	0.014694	6.4
54	-0.057685	1.952043	2.703520	0.014388	5.0
55	-0.045705	2.952010	2.590651	0.007727	8.0
56	-0.049804	1.981085	2.700103	0.011046	5.4
57	-0.055964	1.080692	2.810207	0.011182	7.2
58	-0.049831	0.111292	2.939247	0.009419	5.0
59	-0.060168	0.000000	2.954824	0.017123	5.8
60	-0.059542	0.000000	2.954824	0.012450	8.7
61	-0.051674	0.293858	2.914047	0.017055	6.1
62	-0.049930	0.000000	2.954824	0.007385	7.8
63	-0.051490	0.000000	2.954824	0.018023	5.9
64	-0.046352	0.000000	2.954824	0.010672	7.3
65	-0.042944	0.000000	2.954824	0.011941	6.1
66	-0.037893	0.000000	2.954824	0.013649	5.5
67	-0.050800	0.999837	2.820535	0.012471	10.5
68	-0.043715	0.029277	2.950710	0.015715	13.3
69	-0.043895	0.000000	2.954824	0.014402	3.8
70	-0.048894	0.999964	2.820519	0.012104	4.3
71	-0.049338	0.095320	2.941473	0.010679	7.5
72	-0.058439	0.849262	2.839973	0.009943	4.6
73	-0.052538	1.294396	2.783269	0.010439	4.6
74	-0.046798	2.146515	2.680805	0.008650	7.2
75	-0.054563	1.450816	2.763878	0.013064	8.9
76	-0.053217	0.497296	2.886470	0.010015	10.6
77	-0.055026	0.000000	2.954824	0.015541	9.8
78	-0.058913	0.323289	2.910025	0.022132	8.3
79	-0.042059	0.000000	2.954824	0.012349	4.4
80	-0.056641	0.000000	2.954824	0.013443	6.6
81	-0.042544	0.967187	2.824727	0.017716	3.7
82	-0.048081	1.966953	2.701765	0.006430	3.0
83	-0.049419	2.877307	2.598756	0.013262	3.1
84	-0.050294	3.395427	2.543563	0.017931	3.9
85	-0.048154	4.392712	2.443666	0.014723	3.1
86	-0.050902	4.213422	2.461043	0.019098	3.0
87	-0.048807	3.246505	2.559186	0.005097	2.9
88	-0.041461	4.059681	2.476141	0.009479	4.4
89	-0.056120	3.214482	2.562570	0.013628	5.5
90	-0.047038	2.903966	2.595858	0.013801	5.0
91	-0.046349	2.009410	2.696780	0.016059	4.2
92	-0.046380	2.939389	2.592017	0.008699	5.2
93	-0.039996	3.929797	2.489042	0.009578	4.5
94	-0.052472	4.722934	2.412295	0.008400	2.8
95	-0.058163	5.411231	2.349429	0.010913	4.4
96	-0.051182	5.123023	2.375349	0.015349	5.0
97	-0.049214	5.582615	2.334281	0.011027	4.5
98	-0.063863	5.833302	2.312474	0.010168	4.8
99	-0.053350	5.475709	2.343707	0.010663	5.4
