1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.059654	0.000000	5.114141	0.012451	649.0
1	-0.071095	0.000000	5.114141	0.013750	7.2
2	-0.074944	0.000000	5.114141	0.015704	3.7
3	-0.064764	0.000000	5.114141	0.009480	4.1
4	-0.055903	0.000000	5.114141	0.020217	5.9
5	-0.058277	0.999953	4.881690	0.014409	3.9
6	-0.069507	0.050424	5.101891	0.006649	2.0
7	-0.059860	0.000000	5.114141	0.027938	4.0
8	-0.064695	0.000000	5.114141	0.016598	4.2
9	-0.065666	0.000000	5.114141	0.017329	3.5
10	-0.055837	0.000000	5.114141	0.020580	2.4
11	-0.057017	0.000000	5.114141	0.023951	2.0
12	-0.059722	0.000000	5.114141	0.018888	6.4
13	-0.048135	0.000000	5.114141	0.014794	5.2
14	-0.053836	0.000000	5.114141	0.022368	2.0
15	-0.067179	0.000000	5.114141	0.021693	4.5
16	-0.049039	0.999927	4.881696	0.017490	2.9
17	-0.048552	1.999389	4.669557	0.021576	2.3
18	-0.059365	2.999123	4.475037	0.026730	2.9
19	-0.064845	3.999123	4.296029	0.031214	5.2
20	-0.057394	4.269416	4.250077	0.009629	3.3
21	-0.072302	3.401736	4.401201	0.034158	3.2
22	-0.062696	3.557779	4.373236	0.030209	4.9
23	-0.081350	2.608249	4.549128	0.011087	4.5
24	-0.068997	2.198735	4.629432	0.013226	3.1
25	-0.059169	2.523638	4.565491	0.029576	2.5
26	-0.050777	1.574592	4.757426	0.028946	6.3
27	-0.063286	2.574592	4.555623	0.030736	4.3
28	-0.049126	1.625062	4.746814	0.036397	3.3
29	-0.071232	0.675533	4.954755	0.024775	5.5
30	-0.054378	0.000000	5.114141	0.024220	4.7
31	-0.070343	0.000000	5.114141	0.022309	2.7
32	-0.039006	1.000000	4.881680	0.015891	2.9
33	-0.063392	0.050483	5.101876	0.015669	5.5
34	-0.065776	0.000000	5.114141	0.016450	3.8
35	-0.066174	0.000000	5.114141	0.008345	3.6
36	-0.052968	0.935831	4.895960	0.008246	5.4
37	-0.053881	1.711263	4.728797	0.009768	5.3
38	-0.064228	2.403118	4.589002	0.034723	2.1
39	-0.063179	3.403118	4.400952	0.012358	4.7
40	-0.053163	4.403118	4.227708	0.013099	5.4
41	-0.050465	3.453876	4.391817	0.018761	2.0
42	-0.060684	4.389617	4.229956	0.018472	6.6
43	-0.057562	4.417598	4.225299	0.021742	3.5
44	-0.056563	3.468069	4.389270	0.026908	6.4
45	-0.060247	4.468069	4.216926	0.029541	2.6
46	-0.054909	3.518540	4.380235	0.013205	6.2
47	-0.070182	2.569011	4.556702	0.025610	7.4
48	-0.055261	3.278617	4.423520	0.016028	3.8
49	-0.069856	2.335385	4.602322	0.022365	7.6
50	-0.063152	3.300867	4.419470	0.013673	5.2
51	-0.055926	2.351338	4.599178	0.009857	4.6
52	-0.066250	3.113864	4.453743	0.022110	3.0
53	-0.056006	2.805408	4.511452	0.015479	2.0
54	-0.059053	3.805281	4.329600	0.007816	9.4
55	-0.068773	2.857829	4.501539	0.009102	4.3
56	-0.052886	3.404898	4.400631	0.016754	9.5
57	-0.059462	4.403701	4.227611	0.012476	5.0
58	-0.060482	5.107880	4.113584	0.017485	6.6
59	-0.062264	4.158352	4.268839	0.009541	7.8
60	-0.059629	5.156386	4.105955	0.010506	3.1
61	-0.063854	6.155690	3.954860	0.010677	4.4
62	-0.051699	7.154389	3.814573	0.015386	4.2
63	-0.072824	8.146487	3.684731	0.010727	2.2
64	-0.079279	7.203955	3.807869	0.018346	9.3
65	-0.050269	6.260310	3.939682	0.015984	3.6
66	-0.069004	5.310867	4.081848	0.034449	5.8
67	-0.061437	6.310113	3.932498	0.023404	4.2
68	-0.058158	7.310113	3.793590	0.023772	14.8
69	-0.049803	6.360584	3.925244	0.010694	9.6
70	-0.066567	5.411055	4.066364	0.026241	6.7
71	-0.064333	6.410969	3.918029	0.010268	6.6
72	-0.060064	5.461439	4.058621	0.014562	6.1
73	-0.058228	6.301563	3.933729	0.030447	8.5
74	-0.061314	7.301563	3.794736	0.007994	5.6
75	-0.059126	6.352144	3.926455	0.015941	6.2
76	-0.037601	7.351682	3.788028	0.015812	33.6
77	-0.057726	7.478175	3.771202	0.032331	20.5
78	-0.065866	8.478175	3.643270	0.024193	11.3
79	-0.066946	9.478175	3.523733	0.026027	10.6
80	-0.073493	8.528646	3.637043	0.008233	6.3
81	-0.061606	8.969173	3.583581	0.019872	12.4
82	-0.059217	9.967295	3.468077	0.024820	9.6
83	-0.056157	10.967294	3.359589	0.022379	4.9
84	-0.060169	11.967294	3.257682	0.009747	13.4
85	-0.049755	11.065906	3.349257	0.035247	5.5
86	-0.045578	10.116381	3.451460	0.008466	9.2
87	-0.064538	11.116381	3.343993	0.024213	5.0
88	-0.054943	12.116324	3.243022	0.009185	3.9
89	-0.061955	13.116323	3.147964	0.021753	5.3
90	-0.050431	14.116323	3.058320	0.022840	4.6
91	-0.049600	13.166924	3.143302	0.016292	3.7
92	-0.043631	14.166924	3.053920	0.026620	5.5
93	-0.054289	13.217395	3.138665	0.024836	5.0
94	-0.053382	12.267866	3.228249	0.017489	4.3
95	-0.062665	13.267866	3.134043	0.016503	4.8
96	-0.063146	12.318337	3.223359	0.013704	5.7
97	-0.050073	13.318337	3.129434	0.017651	22.6
98	-0.054899	14.318194	3.040839	0.016924	5.8
99	-0.065569	15.318179	2.957113	0.020097	4.5
100	-0.057536	16.304092	2.878959	0.016256	4.5
