1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.119268	0.000000	12.788488	0.019398	708.9
1	-0.144435	0.000000	12.788488	0.010298	7.0
2	-0.137279	0.000000	12.788488	0.013670	8.7
3	-0.130458	0.000000	12.788488	0.013125	5.5
4	-0.139087	0.000000	12.788488	0.013122	6.2
5	-0.128436	0.992684	12.211254	0.017581	5.9
6	-0.137437	0.259416	12.632438	0.012777	8.4
7	-0.116842	0.000000	12.788488	0.017829	7.1
8	-0.143459	0.000000	12.788488	0.007506	5.2
9	-0.141810	0.000000	12.788488	0.008759	9.0
10	-0.147472	0.000000	12.788488	0.015337	5.5
11	-0.137786	0.000000	12.788488	0.017186	8.8
12	-0.138375	0.999486	12.207478	0.010927	6.6
13	-0.136286	0.257905	12.633336	0.017515	9.3
14	-0.139347	0.175332	12.682600	0.016414	6.7
15	-0.140333	0.000000	12.788488	0.004072	8.5
16	-0.133837	0.834961	12.299461	0.019398	7.2
17	-0.136919	0.096702	12.729869	0.007037	8.3
18	-0.140773	1.045444	12.182030	0.013340	7.7
19	-0.128112	1.983184	11.684989	0.008976	9.0
20	-0.135736	1.267542	12.060525	0.006566	6.7
21	-0.118114	0.655348	12.401475	0.015329	8.1
22	-0.148262	1.644258	11.859883	0.013429	7.3
23	-0.123926	2.382135	11.485618	0.015362	11.0
24	-0.148159	3.200810	11.097077	0.014413	7.1
25	-0.126224	2.459290	11.447843	0.011856	7.3
26	-0.156180	3.459074	10.979903	0.012910	8.1
27	-0.147588	2.718113	11.322918	0.020546	10.0
28	-0.112974	3.648561	10.895494	0.015933	6.9
29	-0.126376	2.906979	11.233467	0.012978	8.5
30	-0.145498	3.902125	10.784552	0.009694	6.7
31	-0.135302	3.161907	11.114945	0.015846	8.6
32	-0.133547	4.161900	10.673210	0.020202	6.1
33	-0.131822	5.161900	10.265243	0.013239	9.2
34	-0.135868	6.161899	9.887315	0.012463	5.3
35	-0.142345	5.420353	10.164825	0.017245	9.9
36	-0.143981	6.420330	9.794129	0.017602	6.2
37	-0.138964	5.683837	10.064454	0.015540	6.6
38	-0.146030	6.683780	9.700924	0.011401	6.2
39	-0.131982	7.683773	9.362724	0.013571	6.5
40	-0.140482	6.964114	9.603675	0.011919	9.4
41	-0.151264	6.267668	9.848963	0.011112	7.0
42	-0.149503	5.527875	10.123625	0.009474	7.6
43	-0.139970	6.509460	9.762396	0.015009	6.7
44	-0.138109	7.260169	9.503066	0.018454	7.7
45	-0.124664	6.524214	9.757163	0.014432	6.3
46	-0.145810	5.907241	9.980891	0.010456	6.3
47	-0.139145	5.878033	9.991738	0.010532	7.3
48	-0.138122	6.711485	9.691226	0.014658	7.5
49	-0.132267	7.710832	9.353900	0.019539	7.6
50	-0.148870	8.710648	9.039125	0.017532	5.9
51	-0.133727	7.969067	9.270518	0.012271	8.1
52	-0.142634	8.966708	8.961887	0.009243	6.0
53	-0.129378	8.312915	9.161772	0.015943	9.4
54	-0.140968	7.575533	9.398189	0.015868	6.0
55	-0.160259	7.023092	9.583463	0.012684	7.4
56	-0.127050	6.294241	9.839374	0.017267	6.5
57	-0.123574	5.552665	10.114173	0.009862	8.9
58	-0.138662	4.819996	10.401173	0.012932	6.4
59	-0.136494	4.079181	10.708414	0.017627	6.7
60	-0.134301	3.337608	11.034702	0.014461	7.9
61	-0.127006	4.337571	10.599211	0.021581	6.1
62	-0.129502	3.610755	10.912231	0.008830	7.8
63	-0.136687	2.869506	11.251102	0.013251	6.8
64	-0.137633	3.868881	10.798968	0.013846	8.9
65	-0.158748	4.478032	10.540777	0.009943	5.4
66	-0.142922	3.737658	10.856252	0.016431	9.5
67	-0.144528	3.005632	11.187302	0.006288	6.0
68	-0.147606	3.761704	10.845710	0.012496	8.5
69	-0.144287	3.043320	11.169766	0.015900	7.6
70	-0.142791	2.304348	11.523955	0.018164	12.0
71	-0.139462	1.562766	11.902719	0.014870	9.1
72	-0.137811	2.562762	11.397571	0.017801	6.3
73	-0.165468	1.821229	11.767914	0.018876	8.2
74	-0.135528	1.079670	12.163146	0.023645	8.4
75	-0.139077	0.338088	12.585863	0.010492	6.5
76	-0.151618	0.000000	12.788488	0.010978	7.6
77	-0.140425	0.000000	12.788488	0.013067	7.0
78	-0.161646	0.000000	12.788488	0.013535	8.6
79	-0.152055	0.000000	12.788488	0.016348	5.7
80	-0.144139	0.000000	12.788488	0.012546	9.2
81	-0.155628	0.998475	12.208039	0.015863	6.7
82	-0.162318	1.981895	11.685645	0.010834	7.3
83	-0.150682	2.977792	11.200291	0.016314	6.6
