1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.155024	0.000000	3.463776	0.010401	1139.1
1	-0.154730	0.000000	3.463776	0.008634	8.2
2	-0.155673	0.556174	3.374406	0.022281	2.4
3	-0.167421	0.004889	3.462969	0.033403	18.9
4	-0.146374	1.004566	3.305645	0.013692	6.1
5	-0.159578	0.110595	3.445630	0.039846	5.0
6	-0.142481	1.097250	3.291780	0.016019	3.9
7	-0.126566	2.097242	3.149263	0.022279	2.1
8	-0.144138	1.638879	3.213025	0.033638	2.8
9	-0.155519	2.638879	3.077104	0.023134	8.4
10	-0.165567	3.638830	2.952222	0.046115	2.1
11	-0.165844	2.744732	3.063386	0.051593	3.7
12	-0.137457	1.850633	3.183250	0.012281	5.8
13	-0.139108	0.960683	3.312251	0.025672	4.5
14	-0.151026	0.104190	3.446675	0.043963	2.8
15	-0.164107	0.000000	3.463776	0.019949	2.0
16	-0.135900	0.000000	3.463776	0.018936	4.9
17	-0.152138	0.000000	3.463776	0.034776	2.9
18	-0.139917	0.970902	3.310710	0.039361	6.0
19	-0.160846	1.970754	3.166604	0.020754	1.9
20	-0.132757	1.086652	3.293360	0.038239	4.5
21	-0.151336	2.086092	3.150784	0.017408	4.7
22	-0.165678	3.078311	3.020946	0.033921	2.6
23	-0.157103	2.184434	3.137419	0.029144	5.9
24	-0.127139	1.290350	3.263264	0.027337	7.0
25	-0.150410	2.290349	3.123152	0.037334	2.4
26	-0.144573	1.397131	3.247706	0.015959	2.6
27	-0.133857	2.396977	3.108918	0.026234	6.4
28	-0.150312	1.503421	3.232366	0.016547	4.4
29	-0.153546	0.609495	3.366080	0.021690	1.9
30	-0.174025	1.603995	3.217984	0.056144	2.9
31	-0.150644	0.726226	3.347995	0.009958	4.5
32	-0.152804	1.724280	3.200950	0.069893	4.8
33	-0.125454	0.830182	3.332051	0.009792	1.8
34	-0.141411	0.479944	3.386382	0.018352	3.5
35	-0.156952	0.000000	3.463776	0.047528	2.8
36	-0.184125	0.000000	3.463776	0.040252	7.1
37	-0.127375	0.000000	3.463776	0.052274	2.9
38	-0.153663	0.000000	3.463776	0.049527	3.9
39	-0.135063	0.999718	3.306374	0.016835	5.0
40	-0.156417	1.999718	3.162617	0.042023	5.5
41	-0.159686	2.368257	3.112739	0.037800	3.0
42	-0.142110	3.368239	2.985004	0.052201	6.8
43	-0.161768	2.474140	3.098699	0.031574	9.1
44	-0.165644	2.658984	3.074489	0.018261	12.4
45	-0.129487	1.770790	3.194412	0.022626	2.4
46	-0.140229	2.769169	3.060237	0.043723	6.7
47	-0.138371	1.875277	3.179821	0.027550	8.7
48	-0.136466	2.874259	3.046766	0.069591	4.1
49	-0.132943	1.980160	3.165308	0.037873	7.9
50	-0.141471	2.980160	3.033311	0.044072	4.0
51	-0.144852	3.980160	2.911882	0.054119	5.7
52	-0.163253	3.086062	3.019974	0.024702	6.5
53	-0.168509	4.086062	2.899590	0.032513	4.2
54	-0.144571	3.191963	3.006754	0.075452	8.6
55	-0.155209	4.191963	2.887401	0.032533	4.5
56	-0.140818	4.309226	2.874023	0.046577	6.4
57	-0.163274	3.415127	2.979271	0.185314	7.7
58	-0.146957	2.521029	3.092522	0.039544	2.8
59	-0.156135	3.521029	2.966404	0.041172	5.5
60	-0.133730	2.685711	3.071020	0.055588	8.1
61	-0.146903	3.685711	2.946615	0.015246	2.6
62	-0.159155	2.819324	3.053793	0.025097	5.5
63	-0.132697	3.762340	2.937497	0.042712	6.3
64	-0.162905	2.870513	3.047244	0.020779	3.8
