1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.202999	0.000000	9.932840	0.016607	881.7
1	-0.189912	0.000000	9.932840	0.034200	7.6
2	-0.186029	0.000000	9.932840	0.017997	7.6
3	-0.169225	0.000000	9.932840	0.019804	8.0
4	-0.192074	0.000000	9.932840	0.017555	6.0
5	-0.190896	0.000000	9.932840	0.022115	8.6
6	-0.202646	0.000000	9.932840	0.015376	7.0
7	-0.163453	0.000000	9.932840	0.019081	7.8
8	-0.205030	0.000000	9.932840	0.018966	6.9
9	-0.177000	0.000000	9.932840	0.017735	6.3
10	-0.199521	0.999998	9.481348	0.017816	5.0
11	-0.201305	0.223165	9.828395	0.018256	4.9
12	-0.188746	0.000000	9.932840	0.015101	7.4
13	-0.205103	0.000000	9.932840	0.026176	7.3
14	-0.195854	0.999983	9.481355	0.015007	7.4
15	-0.188058	1.999890	9.069159	0.016750	5.1
16	-0.214799	2.999703	8.691343	0.012609	8.2
17	-0.196652	3.999682	8.343692	0.023788	15.3
18	-0.168695	4.908263	8.051086	0.011673	13.9
19	-0.199539	5.908263	7.751881	0.015495	14.3
20	-0.202154	5.131457	7.982320	0.008626	11.7
21	-0.197068	5.809527	7.780430	0.016242	12.7
22	-0.213413	5.033182	8.012453	0.017254	11.4
23	-0.203295	4.256348	8.258900	0.010326	12.8
24	-0.182234	3.479540	8.520979	0.017337	18.1
25	-0.184784	4.478654	8.186839	0.009741	25.1
26	-0.171134	3.704731	8.443308	0.013669	8.6
27	-0.185579	4.265385	8.255946	0.023581	12.6
28	-0.199701	3.505211	8.512053	0.021507	15.9
29	-0.193676	4.505205	8.178317	0.020914	11.7
30	-0.217137	3.728373	8.435235	0.009852	7.1
31	-0.217743	4.578651	8.154834	0.007072	17.9
32	-0.190035	5.553791	7.855362	0.013870	21.3
33	-0.184066	4.813363	8.080685	0.015204	9.5
34	-0.242627	5.791538	7.785654	0.012560	13.4
35	-0.199453	6.773225	7.510458	0.014182	10.7
36	-0.203520	7.428004	7.337471	0.016906	13.7
37	-0.176256	6.651177	7.543608	0.015659	7.4
38	-0.173496	7.590484	7.295772	0.009764	16.0
39	-0.200936	8.413464	7.091638	0.019960	15.3
40	-0.194435	7.676408	7.273911	0.017559	12.8
41	-0.209020	6.903352	7.475433	0.010226	13.2
42	-0.179448	6.145919	7.684015	0.010803	11.4
43	-0.200937	5.421106	7.894811	0.020602	12.9
44	-0.184672	6.419026	7.607478	0.009964	13.2
45	-0.183161	7.339222	7.360458	0.010649	11.8
46	-0.203735	8.033691	7.184400	0.011646	21.7
47	-0.198218	9.030289	6.945975	0.012450	18.2
48	-0.170115	8.307798	7.117206	0.018776	9.8
49	-0.184271	8.794740	7.000889	0.018803	7.7
50	-0.226622	9.794740	6.773548	0.014057	10.5
51	-0.216139	10.794490	6.560560	0.015129	11.4
52	-0.162826	11.781771	6.362977	0.011022	6.8
53	-0.214872	11.153614	6.487285	0.005954	10.7
54	-0.186234	11.982334	6.324284	0.012262	9.8
55	-0.192542	12.853335	6.161569	0.017521	8.5
56	-0.188948	13.566010	6.034531	0.015288	10.2
