1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.060429	0.000000	3.327040	0.016410	510.2
1	-0.044123	0.000000	3.327040	0.010757	5.2
2	-0.053738	1.000000	3.175811	0.012530	8.2
3	-0.056824	1.999989	3.037734	0.022620	5.5
4	-0.064531	2.999843	2.911179	0.015143	5.4
5	-0.055731	2.022982	3.034700	0.017498	5.1
6	-0.048344	1.046134	3.169166	0.019585	5.4
7	-0.051578	0.069273	3.316101	0.019929	7.5
8	-0.047373	1.069273	3.165843	0.013362	5.2
9	-0.057357	0.092413	3.312464	0.019252	5.5
10	-0.049727	1.092413	3.162527	0.022916	16.5
11	-0.049772	0.126990	3.307042	0.008399	15.6
12	-0.063246	0.000000	3.327040	0.011483	8.2
13	-0.054815	0.397661	3.265210	0.011944	5.7
14	-0.062022	0.000000	3.327040	0.011308	6.6
15	-0.059589	0.000000	3.327040	0.026862	7.7
16	-0.049298	0.000000	3.327040	0.011687	5.2
17	-0.060429	0.000000	3.327040	0.011432	9.6
18	-0.054551	0.000000	3.327040	0.013946	8.6
19	-0.053963	0.937693	3.184831	0.011458	9.4
20	-0.060502	0.000000	3.327040	0.010386	9.9
21	-0.057912	0.000000	3.327040	0.007684	7.4
22	-0.046052	0.615491	3.232305	0.011458	12.3
23	-0.066118	1.615230	3.089416	0.012971	4.4
24	-0.056114	2.614300	2.958709	0.018072	9.4
25	-0.053397	3.614300	2.838506	0.013936	7.3
26	-0.051390	4.614300	2.727689	0.014837	9.7
27	-0.050537	3.637441	2.835840	0.007406	7.6
28	-0.056629	4.623801	2.726678	0.024999	9.1
29	-0.067433	3.647160	2.834722	0.013124	8.1
30	-0.050607	4.639594	2.724998	0.004583	8.4
31	-0.056307	4.492406	2.740732	0.019925	10.2
32	-0.051716	5.384051	2.648109	0.008560	7.6
33	-0.046463	6.384051	2.551407	0.009176	7.4
34	-0.061429	7.383807	2.461539	0.017916	7.2
35	-0.048589	8.383802	2.377768	0.017502	6.3
36	-0.057305	7.406941	2.459534	0.016984	6.0
37	-0.058382	8.406516	2.375931	0.017441	5.5
38	-0.059556	7.429656	2.457569	0.013371	6.8
39	-0.060138	8.429656	2.374063	0.013449	6.3
40	-0.056017	9.429566	2.296051	0.009233	5.7
41	-0.057022	10.429545	2.222999	0.010960	10.9
42	-0.056179	9.455974	2.294061	0.012928	8.5
43	-0.049213	10.395431	2.225415	0.018956	6.3
44	-0.054527	9.443718	2.294984	0.010656	4.9
45	-0.040863	8.473173	2.370557	0.010019	7.0
46	-0.048171	7.540689	2.448008	0.017781	5.9
47	-0.046133	8.540684	2.365140	0.007988	7.1
48	-0.048754	7.586567	2.444080	0.008957	5.1
49	-0.054071	8.582639	2.361786	0.008382	6.2
50	-0.061931	9.569469	2.285543	0.024854	7.4
51	-0.050300	10.450569	2.221513	0.009271	12.2
52	-0.051684	9.473709	2.292725	0.010545	5.7
53	-0.059785	8.497680	2.368588	0.011159	4.3
54	-0.045991	9.496553	2.291008	0.011000	5.7
55	-0.057643	8.793946	2.345035	0.007419	4.6
56	-0.054658	9.321673	2.304221	0.012609	4.3
57	-0.057197	8.494298	2.368860	0.012903	4.3
58	-0.052055	9.492492	2.291313	0.012861	4.0
59	-0.073103	9.680086	2.277303	0.008257	8.4
60	-0.046086	10.481113	2.219358	0.006360	5.5
61	-0.056045	9.606641	2.282768	0.019032	6.7
62	-0.047883	10.603939	2.210732	0.015987	6.9
63	-0.050474	9.627079	2.281244	0.011807	9.3
64	-0.055635	8.650218	2.356402	0.006602	5.5
65	-0.048593	7.730360	2.431847	0.015846	6.3
66	-0.042226	8.730256	2.350059	0.006151	3.7
67	-0.061983	7.904568	2.417191	0.011431	3.8
68	-0.054735	8.167229	2.395423	0.011283	4.3
69	-0.042496	9.167217	2.316019	0.010468	3.2
70	-0.059436	10.055676	2.249761	0.011849	3.3
71	-0.062301	10.783093	2.198271	0.007800	3.1
72	-0.051909	11.605424	2.142829	0.015331	3.8
73	-0.052670	10.792768	2.197602	0.014497	5.5
74	-0.056184	9.816184	2.267245	0.025237	5.6
75	-0.060876	10.816181	2.195985	0.015011	5.5
76	-0.054620	11.816181	2.129067	0.006705	5.1
77	-0.057486	12.773581	2.068713	0.010690	5.1
78	-0.054508	13.143207	2.046318	0.013969	4.2
79	-0.045697	12.166346	2.106589	0.012326	5.7
80	-0.048339	11.922304	2.122204	0.008407	4.2
81	-0.046035	12.922083	2.059657	0.018256	7.8
82	-0.070002	12.007740	2.116711	0.009762	4.8
83	-0.049816	13.007506	2.054483	0.016511	4.7
84	-0.052382	12.228575	2.102644	0.011140	5.6
85	-0.048838	12.963706	2.057133	0.009113	5.3
86	-0.051616	13.927321	2.000378	0.016649	4.8
87	-0.045748	12.950461	2.057935	0.024758	5.8
88	-0.048612	11.973602	2.118903	0.017812	6.0
89	-0.061812	12.973602	2.056533	0.006694	4.9
90	-0.049043	13.743885	2.010939	0.020267	6.2
91	-0.053923	13.214414	2.042059	0.013282	5.7
92	-0.054576	12.237555	2.102075	0.007573	5.2
93	-0.058956	13.216504	2.041934	0.013530	5.7
94	-0.049438	12.242090	2.101789	0.013885	5.3
95	-0.057484	11.265231	2.165422	0.018025	6.9
96	-0.054779	12.265210	2.100328	0.023255	4.1
97	-0.055965	11.300823	2.163036	0.008295	4.8
98	-0.064336	10.326733	2.230295	0.016386	5.7
