1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.120910	0.000000	9.614584	0.012957	526.3
1	-0.078301	0.000000	9.614584	0.013538	6.6
2	-0.098040	0.000000	9.614584	0.017266	7.4
3	-0.096710	0.000000	9.614584	0.011092	7.6
4	-0.096223	1.000000	9.177557	0.012159	4.0
5	-0.100568	0.108885	9.564989	0.011574	8.5
6	-0.103888	0.000000	9.614584	0.012477	4.8
7	-0.086158	0.000000	9.614584	0.010302	4.1
8	-0.093236	0.000000	9.614584	0.020634	11.3
9	-0.092928	0.788387	9.266691	0.013388	8.5
10	-0.109032	0.000000	9.614584	0.013432	8.6
11	-0.090794	1.000000	9.177557	0.009959	10.8
12	-0.092360	1.999999	8.778534	0.010248	8.4
13	-0.094982	1.108788	9.132398	0.017629	11.2
14	-0.107992	0.308325	9.475464	0.010490	9.3
15	-0.081395	1.308325	9.050713	0.008844	11.7
16	-0.103345	1.952108	8.796850	0.023908	8.8
17	-0.101366	1.300480	9.053897	0.013728	6.2
18	-0.095714	0.409264	9.430789	0.012597	10.4
19	-0.124021	0.000000	9.614584	0.013078	7.4
20	-0.083740	0.000000	9.614584	0.015205	10.0
21	-0.099605	1.000000	9.177557	0.018469	6.5
22	-0.083739	0.108784	9.565035	0.011372	8.9
23	-0.113699	1.108783	9.132400	0.016175	4.9
24	-0.085930	2.102280	8.739668	0.011636	8.2
25	-0.084941	1.211064	9.090346	0.008704	7.9
26	-0.093319	2.202252	8.702011	0.015645	8.6
27	-0.085252	3.186941	8.347738	0.020001	5.7
28	-0.099776	4.186941	8.016307	0.011722	6.0
29	-0.091004	4.646160	7.872768	0.010708	6.2
30	-0.110305	3.754997	8.156182	0.016162	5.5
31	-0.085133	4.754809	7.839556	0.024765	9.0
32	-0.106483	3.863593	8.120559	0.007245	6.4
33	-0.103688	4.863575	7.806588	0.007610	8.5
34	-0.139482	5.741562	7.550279	0.021680	5.0
35	-0.105161	6.741513	7.278127	0.020767	7.6
36	-0.092999	7.737904	7.025782	0.017339	7.0
37	-0.088820	6.846688	7.250638	0.013044	5.8
38	-0.086459	6.056052	7.462517	0.011858	7.7
39	-0.101424	5.176039	7.713400	0.012693	5.0
40	-0.096120	4.284827	7.985273	0.011204	8.4
41	-0.105600	3.393619	8.277011	0.012094	5.0
42	-0.088870	4.393598	7.951069	0.015138	6.6
43	-0.097418	5.393593	7.649821	0.012879	6.3
44	-0.094867	6.393575	7.370570	0.007251	4.7
45	-0.102795	7.372852	7.116178	0.015818	9.3
46	-0.087833	6.484536	7.346177	0.011107	6.3
47	-0.105187	7.012591	7.207697	0.022026	7.1
48	-0.084933	8.012591	6.959263	0.011050	5.7
49	-0.088349	7.121376	7.179814	0.016230	5.6
50	-0.114595	8.121376	6.933267	0.015653	7.8
51	-0.111250	7.230161	7.152147	0.009959	5.6
52	-0.084714	6.338951	7.385297	0.013927	8.8
53	-0.137012	5.447735	7.634161	0.009790	4.3
54	-0.102582	6.439694	7.358182	0.008886	3.2
55	-0.086928	7.439679	7.099456	0.012400	4.8
56	-0.093983	6.548576	7.329100	0.005935	4.2
57	-0.096463	7.238772	7.149966	0.016917	3.2
58	-0.097018	8.202194	6.914078	0.014309	3.2
59	-0.109958	7.310979	7.131730	0.013849	3.3
60	-0.087287	8.309918	6.888667	0.012459	3.9
61	-0.098503	7.418702	7.104697	0.004623	5.6
62	-0.080709	8.392672	6.869272	0.016619	6.6
63	-0.075030	7.511191	7.081649	0.007603	7.8
64	-0.088153	8.505905	6.842910	0.005764	5.8
65	-0.096875	9.500399	6.619791	0.010295	7.8
66	-0.086394	9.622167	6.593467	0.017885	5.1
67	-0.105168	8.730966	6.791110	0.014109	7.2
68	-0.097742	9.422866	6.636661	0.008426	5.8
69	-0.083004	8.554657	6.831623	0.015127	5.1
70	-0.105470	9.554239	6.608126	0.012591	5.4
