1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.101391	0.000000	14.937840	0.013012	426.8
1	-0.107095	0.000000	14.937840	0.016099	11.0
2	-0.094523	0.000000	14.937840	0.020803	4.0
3	-0.092502	0.000000	14.937840	0.021428	2.1
4	-0.109119	1.000000	14.258847	0.019392	6.6
5	-0.104624	0.198449	14.798000	0.024895	3.1
6	-0.086118	0.000000	14.937840	0.018976	5.9
7	-0.100555	1.000000	14.258847	0.024444	4.1
8	-0.099338	0.198449	14.798000	0.038748	4.6
9	-0.089330	0.000000	14.937840	0.020468	5.4
10	-0.105367	0.000000	14.937840	0.004816	4.0
11	-0.114612	0.000000	14.937840	0.015217	4.3
12	-0.107667	0.218907	14.783732	0.018396	6.7
13	-0.123423	1.167446	14.151141	0.017149	2.9
14	-0.091215	0.365895	14.682027	0.013912	4.7
15	-0.094425	1.361634	14.028252	0.020985	4.7
16	-0.107771	0.641441	14.495090	0.025534	3.0
17	-0.100843	1.640981	13.855170	0.018067	5.4
18	-0.099460	2.640981	13.269104	0.017932	5.2
19	-0.116153	3.640981	12.730607	0.025611	2.8
20	-0.093623	2.839431	13.158647	0.025888	5.2
21	-0.116481	3.839431	12.628898	0.014127	5.1
22	-0.097704	3.037882	13.050012	0.017560	2.9
23	-0.099755	4.009991	12.542773	0.008811	2.0
24	-0.113448	5.009990	12.060544	0.019812	7.3
25	-0.110340	4.210312	12.443108	0.011442	6.7
26	-0.089285	3.409655	12.851253	0.031688	3.0
27	-0.104283	2.608105	13.287583	0.007242	5.8
28	-0.098935	2.062645	13.601850	0.012889	5.1
29	-0.135875	2.183254	13.531088	0.032881	3.2
30	-0.109634	3.183254	12.971565	0.022820	5.0
31	-0.117752	4.183254	12.456478	0.007229	6.6
32	-0.118889	3.381703	12.865986	0.045019	2.0
33	-0.103971	4.354275	12.372456	0.014845	6.6
34	-0.111471	5.354275	11.902989	0.010451	4.2
35	-0.118104	6.348554	11.470246	0.017779	4.4
36	-0.094812	6.589420	11.370107	0.007051	7.1
37	-0.111255	7.588366	10.972808	0.012044	5.3
38	-0.099780	7.442753	11.028983	0.016006	3.9
39	-0.084419	8.240285	10.728167	0.013862	3.8
40	-0.111840	9.240285	10.373403	0.021101	5.8
41	-0.118843	8.438734	10.655847	0.010960	4.4
42	-0.091125	9.435440	10.306887	0.019547	3.9
43	-0.110503	8.633903	10.585668	0.022151	3.6
44	-0.103116	7.832352	10.879953	0.017082	5.3
45	-0.094512	7.030802	11.191069	0.019732	4.4
46	-0.093920	6.231492	11.519554	0.028186	8.0
47	-0.092358	5.429941	11.868912	0.019683	2.8
48	-0.093824	6.429941	11.436213	0.020929	4.6
49	-0.121367	5.628390	11.780458	0.024706	4.1
50	-0.089330	4.826840	12.146072	0.021222	6.4
51	-0.099339	5.826840	11.693313	0.015317	4.1
52	-0.111910	6.826840	11.273096	0.016412	6.1
53	-0.116548	7.825801	10.882426	0.013844	3.7
54	-0.092416	7.130612	11.151362	0.020670	2.8
55	-0.100964	8.130237	10.768695	0.024021	7.9
56	-0.128318	9.130237	10.411290	0.014941	4.0
57	-0.098145	8.328686	10.695830	0.007693	5.0
58	-0.124417	8.476953	10.642031	0.022750	4.0
59	-0.118401	7.766674	10.904794	0.019605	2.4
60	-0.105985	8.766674	10.538451	0.015133	2.7
61	-0.107103	9.766674	10.195923	0.024993	7.8
62	-0.101746	10.766673	9.874961	0.025064	2.2
63	-0.106885	11.766673	9.573588	0.015801	7.2
64	-0.090074	12.766355	9.290154	0.019382	3.8
65	-0.110031	11.964804	9.516048	0.042838	5.4
66	-0.109616	11.168127	9.751722	0.020234	6.9
67	-0.125660	12.168127	9.457714	0.023092	4.6
68	-0.102184	13.168127	9.180914	0.024257	5.4
69	-0.110128	12.366576	9.401463	0.008862	3.7
70	-0.111281	11.619416	9.616807	0.025702	3.9
71	-0.115709	10.817904	9.859061	0.015427	6.6
72	-0.111428	11.817903	9.558644	0.019029	3.5
73	-0.108927	11.016805	9.797812	0.017378	3.9
74	-0.090092	10.215254	10.049402	0.014278	4.9
75	-0.116389	9.413794	10.314223	0.021407	4.3
76	-0.117417	8.612244	10.593410	0.018703	2.9
77	-0.116875	9.612244	10.247359	0.030724	6.1
78	-0.108645	8.810693	10.522890	0.016076	4.0
79	-0.079078	8.013130	10.812161	0.024055	4.2
80	-0.098692	7.211580	11.119358	0.007327	2.5
81	-0.110757	6.410195	11.444451	0.021069	5.3
82	-0.104931	7.407764	11.042567	0.017987	6.2
83	-0.120202	6.606213	11.363190	0.024824	3.8
84	-0.115788	5.804662	11.702988	0.028167	4.6
85	-0.101533	6.804662	11.282088	0.020321	3.2
86	-0.105679	7.804662	10.890412	0.022442	3.2
87	-0.128509	8.804662	10.525019	0.018815	5.1
88	-0.119954	9.413938	10.314174	0.016185	5.6
89	-0.134440	10.413937	9.985843	0.015132	5.1
90	-0.107795	11.413937	9.677771	0.014701	4.6
91	-0.086752	12.253038	9.433563	0.013209	5.2
92	-0.131174	13.253025	9.158159	0.022988	2.8
93	-0.111935	13.016163	9.221929	0.011546	7.6
94	-0.137342	12.244550	9.435972	0.036105	3.5
95	-0.129948	13.239011	9.161907	0.034867	4.6
96	-0.117127	12.437460	9.381533	0.024578	4.6
97	-0.127579	11.635909	9.611947	0.012332	4.0
98	-0.099460	11.285152	9.716375	0.021476	3.6
99	-0.088020	12.285152	9.424462	0.012739	7.3
100	-0.097864	11.483601	9.657016	0.027859	3.3
101	-0.114794	10.682050	9.901337	0.024513	5.4
102	-0.103752	9.880500	10.158341	0.033500	5.7
103	-0.105239	10.880500	9.839703	0.015768	3.1
104	-0.118838	10.078949	10.093477	0.010297	2.1
105	-0.130986	9.319548	10.346284	0.029297	6.4
106	-0.095655	8.518000	10.627232	0.013935	4.2
107	-0.098486	7.716449	10.923866	0.010118	2.3
108	-0.115235	6.915341	11.237357	0.020276	13.8
109	-0.132542	7.017588	11.196347	0.015517	3.6
110	-0.123190	8.017587	10.810501	0.018789	8.3
111	-0.116466	7.216090	11.117580	0.017457	4.6
112	-0.123428	8.216005	10.737082	0.016334	2.7
113	-0.117232	7.438004	11.030825	0.029239	6.5
114	-0.133573	8.438004	10.656111	0.017051	4.2
115	-0.115410	7.636454	10.954382	0.016955	6.9
116	-0.106676	8.636300	10.584811	0.014545	4.8
117	-0.095345	9.636300	10.239312	0.014536	4.5
118	-0.116284	9.855594	10.166541	0.034662	13.7
119	-0.139154	10.855594	9.847396	0.031786	8.3
120	-0.102588	11.855594	9.547679	0.016569	6.2
121	-0.114092	11.054043	9.786430	0.039936	4.3
122	-0.130944	12.054043	9.490356	0.017682	5.6
123	-0.135013	13.054043	9.211671	0.011252	2.8
124	-0.117232	14.054042	8.948886	0.012975	2.4
125	-0.123653	13.252494	9.158301	0.020690	2.5
126	-0.120491	12.450943	9.377752	0.040061	2.5
127	-0.117584	13.450939	9.105547	0.011970	4.2
128	-0.100633	12.649388	9.322447	0.022573	2.7
129	-0.100306	11.881392	9.540187	0.017246	2.7
130	-0.117584	11.079841	9.778560	0.006054	2.4
131	-0.123203	10.530185	9.949026	0.014924	2.0
132	-0.100046	10.146064	10.071727	0.027918	2.3
133	-0.119577	9.344513	10.337772	0.020096	2.5
134	-0.089335	10.344513	10.007960	0.014809	2.3
135	-0.123893	9.582916	10.257186	0.012065	2.1
136	-0.117640	10.079416	10.093325	0.020560	2.3
137	-0.116895	11.079416	9.778689	0.010594	2.5
138	-0.104890	10.419131	9.984192	0.012643	2.3
139	-0.128196	9.620170	10.244706	0.011554	2.8
140	-0.119469	9.878410	10.159028	0.026271	2.7
141	-0.110615	10.878410	9.840348	0.012669	2.4
142	-0.121801	10.076860	10.094155	0.016273	3.1
143	-0.138057	9.926924	10.143092	0.021429	2.8
144	-0.104439	10.926924	9.825395	0.022946	2.5
145	-0.123087	10.150180	10.070396	0.019226	2.5
146	-0.109718	9.348635	10.336368	0.016083	3.9
147	-0.108017	8.547084	10.616772	0.010440	3.5
148	-0.093946	7.907017	10.851851	0.009067	11.8
149	-0.106694	8.905069	10.489681	0.009192	11.6
150	-0.127625	9.863179	10.164042	0.032497	7.1
151	-0.101548	9.061629	10.435052	0.015382	10.4
152	-0.137643	10.061629	10.099105	0.018694	6.3
153	-0.119542	9.260078	10.366617	0.020241	3.4
154	-0.121821	8.458527	10.648687	0.026326	2.6
155	-0.120810	7.656976	10.946537	0.009959	2.7
156	-0.119813	8.647418	10.580842	0.008912	2.4
157	-0.105762	9.646944	10.235756	0.018534	2.7
158	-0.114195	8.846401	10.510300	0.028158	2.5
159	-0.109110	8.044851	10.800353	0.024324	3.1
160	-0.134951	9.044850	10.440879	0.012315	2.4
161	-0.116675	8.442909	10.654336	0.030838	2.5
162	-0.110655	7.641358	10.952506	0.019309	2.5
163	-0.140093	6.839808	11.267845	0.024789	2.5
164	-0.112809	7.744881	10.913061	0.019755	2.5
165	-0.123001	6.943331	11.226101	0.012058	2.4
166	-0.100044	6.141787	11.557627	0.006712	2.6
167	-0.130611	6.287919	11.495733	0.011462	2.8
168	-0.132331	5.487869	11.842955	0.016727	7.3
169	-0.136703	6.487806	11.412138	0.024015	9.2
170	-0.130202	7.487806	11.011541	0.024089	3.7
171	-0.122829	6.687385	11.329876	0.018651	8.9
172	-0.120027	7.687385	10.934933	0.013770	8.8
173	-0.112739	6.885891	11.249225	0.026286	6.3
174	-0.116698	6.084823	11.581935	0.026012	5.0
175	-0.119977	7.084823	11.169543	0.017035	4.8
176	-0.134202	8.084823	10.785510	0.014729	5.3
177	-0.129376	7.283283	11.091168	0.024556	5.4
178	-0.113363	6.483223	11.414041	0.031154	6.2
179	-0.121782	7.483223	11.013313	0.024679	6.2
180	-0.108488	8.483223	10.639768	0.011702	5.2
181	-0.133663	9.483223	10.290731	0.010928	3.7
182	-0.115670	8.739947	10.547922	0.024420	5.8
183	-0.132671	7.938396	10.840084	0.022817	6.6
184	-0.111370	8.938396	10.478004	0.016474	3.6
185	-0.111753	9.938396	10.139331	0.015712	5.8
186	-0.113111	10.796197	9.865791	0.009371	3.0
187	-0.127106	9.997100	10.120129	0.019648	8.1
188	-0.126168	10.997078	9.803853	0.011874	7.6
189	-0.133261	10.197970	10.054970	0.020745	4.4
190	-0.130060	9.509762	10.281780	0.007438	3.7
191	-0.112892	8.708223	10.559186	0.030005	4.5
192	-0.130044	7.906683	10.851976	0.014652	4.5
193	-0.115235	8.906683	10.489115	0.022294	6.3
194	-0.136242	9.109718	10.418385	0.023136	2.9
195	-0.143489	8.308167	10.703318	0.024728	6.5
196	-0.121356	9.308167	10.350169	0.011431	3.7
197	-0.115064	10.308167	10.019579	0.016751	5.9
198	-0.117042	9.547310	10.269141	0.014212	3.0
199	-0.122769	8.785060	10.531946	0.012689	5.5
200	-0.107975	7.983510	10.823211	0.023373	3.9
201	-0.151403	8.841879	10.511893	0.018496	7.1
202	-0.132265	8.040328	10.802035	0.021424	3.7
203	-0.144079	7.238777	11.108648	0.023779	7.0
204	-0.149828	6.437228	11.433176	0.024012	5.2
205	-0.132329	5.635677	11.777236	0.008481	5.0
206	-0.137166	6.632645	11.352320	0.029805	5.1
207	-0.121264	7.632645	10.955839	0.023587	5.9
208	-0.127074	8.632645	10.586117	0.020161	3.5
209	-0.104008	7.831095	10.880428	0.018046	9.4
210	-0.109316	7.029544	11.191571	0.018867	6.1
211	-0.122946	6.227993	11.521034	0.017821	8.2
212	-0.122145	7.227993	11.112892	0.013498	3.1
213	-0.127025	6.426443	11.437672	0.019691	2.3
214	-0.129470	5.624894	11.782006	0.015374	9.5
215	-0.113549	4.823478	12.147653	0.027924	3.8
216	-0.133622	4.021927	12.536790	0.014397	3.0
217	-0.135983	5.021924	12.055014	0.019858	6.9
218	-0.108893	6.021923	11.608894	0.022263	5.6
219	-0.130050	5.220373	11.963775	0.023362	5.3
220	-0.143346	4.418822	12.341038	0.014367	5.4
221	-0.139986	5.418822	11.873907	0.016644	3.6
222	-0.136756	5.765179	11.720252	0.025132	7.8
223	-0.140451	6.765176	11.298133	0.030828	6.5
224	-0.108363	5.963626	11.633993	0.011826	2.6
225	-0.127013	6.963618	11.217956	0.016342	6.6
226	-0.112323	7.327001	11.074051	0.028745	6.1
227	-0.112107	6.534568	11.392757	0.017266	6.1
228	-0.129874	7.534497	10.993523	0.030024	3.9
229	-0.108624	6.732947	11.311263	0.011377	6.9
230	-0.156551	7.732947	10.917594	0.010434	3.8
231	-0.136265	6.931772	11.230746	0.018400	3.3
232	-0.121634	6.131953	11.561816	0.013796	5.9
233	-0.127434	7.131953	11.150831	0.017906	4.5
234	-0.095132	8.031857	10.805187	0.031017	10.4
235	-0.114335	7.230306	11.111982	0.017707	4.8
236	-0.143235	6.428756	11.436707	0.012958	4.8
237	-0.132729	5.627209	11.780981	0.020857	6.9
238	-0.132551	6.627209	11.354554	0.012198	4.4
239	-0.103715	7.621907	10.959949	0.015410	6.2
240	-0.127704	7.106006	11.161125	0.018915	4.2
241	-0.130886	6.304456	11.488771	0.010549	8.1
242	-0.136897	5.502930	11.836225	0.014552	6.4
243	-0.133297	6.498896	11.407536	0.013090	3.3
